logFC	AveExpr	t	P.Value	adj.P.Val	B	gene
0.119705512297244	10.1630624683489	2.82998184707043	0.00627665471925209	0.0286838731400786	-3.45212813358273	PRKCA
0.167880923235023	6.99139379659226	2.82859854189974	0.00630066202834606	0.0287554716522481	-2.86031925889523	ARL5A
-0.138810334983667	8.22503775769614	-2.82823476423756	0.00630698944680781	0.0287554716522481	-3.05368423061644	RSF1
0.203265191425877	6.71933128863502	2.82777133806677	0.00631505860128069	0.0287588208776093	-2.81614101288472	DRAM2
-0.303335204670234	6.18902212646014	-2.82656079665982	0.00633618141512214	0.0288215398244709	-2.70739082444711	NPTXR
-0.312898739065613	6.092756281141	-2.82431297685513	0.00637557661837212	0.0289336063896263	-2.6549069519041	CDK14
-0.1440555250946	8.17779740440329	-2.8246986721302	0.00636880093096283	0.0289336063896263	-3.09503978861091	MAGI1
0.258383312660603	6.08954983051191	2.81869168310923	0.00647508555021641	0.0293512259449694	-2.66876065311988	TP53BP2
-0.240376762455444	6.3761348359903	-2.81800089707786	0.00648741219600019	0.029362006886932	-2.68768287141974	LMBR1L
0.165391834102801	7.97128812080929	2.81771944685279	0.00649244069649836	0.029362006886932	-3.1082084635532	CPEB4
0.159061694728106	7.81103293144956	2.81481173199609	0.00654460169240909	0.0295638055713549	-3.02542174043799	COL4A3BP
0.200983902801028	6.87311413320895	2.81255904539923	0.00658527736307925	0.0297133170778294	-2.85273349261107	RYK
0.23041609676123	6.26278377003316	2.80916822826624	0.00664694294190872	0.0299570842243955	-2.80684609072407	CEPT1
0.168435337095887	7.85418909914656	2.8085573054413	0.00665810959634559	0.0299729595031815	-3.04509563113257	AGO3
-0.218796174104861	6.1766082529442	-2.80717784068381	0.00668338749665769	0.0300522504293518	-2.845769105111	CFL1
0.121481850366426	8.66578838965762	2.80364487631176	0.00674853057899383	0.0303104105386424	-3.22897706305606	ATF6
-0.206730627808441	7.08088616455119	-2.79923579199459	0.00683064804275278	0.0306091096864385	-2.88238352607132	NASP
0.17122635274878	7.2598868084185	2.79931860110046	0.00682909731770761	0.0306091096864385	-2.96924604837045	YPEL2
0.245332547787034	6.37231883427019	2.79836076403579	0.00684705407606659	0.0306476016349967	-2.799748584449	CD226
0.150954596111398	8.06462189412393	2.79697097448735	0.00687318601403766	0.030729489579295	-3.11853581283867	MAPKAP1
0.235398155769144	6.29517749114968	2.79570211399877	0.00689712426880461	0.0307663529669885	-2.73961683335682	NCKAP5L
0.176469898991492	7.48479728024	2.79588132903018	0.00689373856084469	0.0307663529669885	-3.01702364221919	MAP3K1
-0.114200422384375	9.25810964064595	-2.79010789049578	0.00700358211938528	0.0312057335114883	-3.33634969719742	CSF2RA
-0.288832429646986	5.84691881599782	-2.78745178198702	0.00705465519019793	0.0313976197511533	-2.74437674057384	DNER
-0.166560907918557	7.87612467359956	-2.78643311686318	0.00707433334848277	0.0314495023349217	-3.06194305591164	TGFB1
-0.218217492941338	7.40142494857415	-2.78346332468324	0.00713199107689722	0.0316699173414655	-3.02491393636027	DAB1
0.245747974092159	6.30096406272238	2.77745480248083	0.00724996867760349	0.0321573836933069	-2.85500166848483	CREG1
-0.26643885148537	6.18300496659651	-2.77592583224711	0.00728027508435848	0.0322352735333813	-2.82670451812827	PPP2R1A
-0.235501023450286	5.8984672270502	-2.77573974581623	0.00728397152526799	0.0322352735333813	-2.82219660857784	ATP5F1E
0.15242786901891	8.20419764626451	2.77177257595386	0.00736318736522256	0.0325491067181935	-3.21782687960149	SGK3
-0.23524975461277	7.04060275287525	-2.7690503715401	0.00741800109322807	0.0327544845569226	-2.99057344038372	TERF2IP
-0.294574175310348	5.96217461960553	-2.76743013017925	0.00745080365611259	0.0328623184877587	-2.83572243663248	TSPYL1
-0.357167723231685	6.03019556812647	-2.76442655379568	0.0075119652299713	0.0330948490637275	-2.83518734876059	TENM3
0.137980201919125	9.19330521887114	2.76248352986999	0.00755177616323933	0.0332329004894068	-3.42806475087634	IKZF1
0.121905629005649	8.81275998267155	2.76161143635292	0.00756970755646529	0.0332744656153592	-3.3757285442671	PIK3R1
-0.231094180585012	6.29076252278346	-2.75918440305368	0.00761981659536581	0.0334572238190698	-2.80135628142552	PCNT
0.193437529757023	6.84099557664167	2.75806496259375	0.00764303128644817	0.0335216170851938	-2.95964763443328	ZNF592
0.160219099863745	7.55432864708637	2.75705408989327	0.00766405030476469	0.0335762472010976	-3.11889194739529	SCFD1
0.132469993572122	8.30146271972438	2.75602954417228	0.00768540776705379	0.0336322364448861	-3.27806355750049	TRIP12
-0.243923725298288	6.72555675717321	-2.75482318825011	0.00771062524510256	0.0337049738974885	-2.92024144214644	INSR
-0.165890112858111	8.22071538427691	-2.75414508147751	0.00772483361172408	0.0337294795006349	-3.22659948679242	PHF3
0.227466481164913	6.47221326066254	2.74880586209083	0.00783754861600607	0.0341835685465626	-2.94705199578838	SLC35F5
-0.190002683308634	7.24146262328928	-2.74822779670838	0.00784984214029455	0.0341991455912166	-3.14461683745484	YWHAB
0.140913008696565	8.5301209383626	2.74716155253938	0.00787256403052484	0.0342600705479333	-3.33609861507032	RAB1A
-0.222226480233803	6.85319490161445	-2.74605122603148	0.0078962894546667	0.0343252227846432	-2.95747623685041	AP3D1
0.15858223275952	8.44353993452405	2.74558833339233	0.00790619989285054	0.034330243388557	-3.33071935492602	UBE2E1
-0.217382081145222	6.61021203389241	-2.74318653961978	0.00795780528086386	0.0345161001175522	-2.95188144153237	DYNC1LI2
0.254670228303725	6.39554772089317	2.74273675634588	0.00796750369182726	0.0345199800835963	-2.93249243573201	STAM
0.128727912442793	8.42943768858737	2.73947735819945	0.0080381087780343	0.0347874442810954	-3.3274565028431	ZNF644
0.196849735344031	7.05552366227478	2.73636757791766	0.00810600731879853	0.0350426181885436	-3.06754308337324	KCMF1
0.225504217317353	6.29928747307354	2.73035432198579	0.00823879379624891	0.0355086661118744	-2.94410661500428	PGGT1B
0.219525721238854	6.0833965086739	2.73025602385461	0.00824098091349292	0.0355086661118744	-2.93192431177348	HMGN1
0.205588576074473	6.76625695615693	2.73033747849037	0.00823916852347313	0.0355086661118744	-3.00724529606524	SEC24D
-0.279890288977381	5.96848114723005	-2.72896035817564	0.00826985904265761	0.0355745145603106	-2.80818353158629	AC007376.2
-0.233400689639522	6.94909510727607	-2.72875659966201	0.00827440889543568	0.0355745145603106	-3.03049465831361	TFDP2
-0.24159256361808	6.1257033799197	-2.72719726845675	0.00830930422229529	0.0356854127662868	-2.92418686759084	RPL6
-0.23022986390238	7.05577479119745	-2.72621598119183	0.0083313329417574	0.0357408714055041	-3.11462046149385	SLIT2
-0.283402227953517	5.94463975361645	-2.72369260319372	0.00838822572029652	0.0359456098899264	-2.89234169665941	AC025159.1
-0.114120974145725	9.89783020132745	-2.72189667156512	0.00842893388415065	0.0360806220084658	-3.64495163623937	MACF1
0.140094799325103	8.37468363895202	2.71946586083083	0.00848432106424212	0.0362781056629153	-3.36660987574156	AC087564.1
0.198010806461315	6.80375017242894	2.71585868422034	0.00856712691510313	0.0365922708432673	-3.0702812347826	CREB3L2
0.240267808992599	6.44505134292376	2.71438254642812	0.00860122583593133	0.0366979396111934	-3.05186565907649	CMC1
0.119393914403971	8.79391853312348	2.71067882912389	0.00868732986480774	0.0370250221738165	-3.49467522905079	SETBP1
-0.238279253822606	7.03161738375451	-2.70931066313573	0.00871933607875507	0.037121082263625	-3.07093912133577	ESF1
0.138538883634218	7.90775702449961	2.7068057981285	0.00877821354740685	0.0373312096739504	-3.32704846495969	H2AFY
0.226449108547724	6.74517116794632	2.70382068115394	0.00884885457556133	0.0375908545945569	-3.09500312830359	AZIN2
0.117742375583915	8.91377622270135	2.70252772392927	0.00887961279336923	0.0376806945484857	-3.55022529668006	ATG7
0.147760178559502	7.84324578539388	2.70205808319908	0.0088908092972182	0.0376874197344784	-3.29345552398628	SMCHD1
-0.264178848897567	5.99742989240019	-2.70052173227315	0.00892752709295101	0.037761417186042	-2.89305029342068	CCDC136
0.138094242696304	7.94552035653499	2.70063335641773	0.00892485468133208	0.037761417186042	-3.33641155407636	CCDC50
0.166269228308483	7.18740975859107	2.69928668803814	0.00895714438719156	0.0378458654549333	-3.17050215490833	EWSR1
0.204050404119793	6.68499126082904	2.69743875578753	0.00900162709268408	0.0379928738755805	-3.10279448215624	PPP3CC
-0.2698233180845	6.18897288541117	-2.6940340758578	0.00908411271239483	0.0382997913390324	-3.05422979962186	CAMK2B
0.224266618128485	6.36866703889565	2.68946289906379	0.00919594633100944	0.0387296515186767	-3.07355765719467	P2RY13
0.214197727270476	6.21599803134135	2.68331324792789	0.00934838316271408	0.0393294102800449	-3.01220482279187	ZDHHC3
0.14895425191816	7.82614957255974	2.68185400718085	0.00938489203143127	0.0394406877333784	-3.35417496076981	GPCPD1
0.221762428746941	6.22578206895022	2.68082501041735	0.00941071487081018	0.0395068661760672	-3.04287164533811	FUT10
-0.215005648706186	6.81030440227755	-2.67683253700537	0.00951152243341821	0.0398873577127623	-3.13865725139191	VPS35
0.130486013409282	8.97540938155829	2.67085671411318	0.00966425254036473	0.0404845450969766	-3.61420726924697	RASSF8
-0.13482526326021	8.17488342477797	-2.67018945801475	0.00968144454619882	0.0405132807530902	-3.43906174411459	SRSF11
0.204665489565305	6.80427969455441	2.66734047913847	0.00975516374753078	0.0407348211438426	-3.19283947176195	ECHDC1
0.105728565603568	9.47578907838674	2.66770711546466	0.00974564814483736	0.0407348211438426	-3.73225433723316	AFF1
-0.213549506054081	6.51159775812635	-2.66652472550551	0.00977636608597549	0.0407799270458616	-3.12205722847056	SEPT11
0.207617471738226	6.56906296307966	2.66536780936195	0.00980650775701858	0.0408621858823272	-3.13706979543826	ABCB7
0.22818842418882	6.64407203589258	2.66257369056337	0.0098796543788736	0.0411232747553752	-3.15087030419713	TMEM164
-0.177655637754549	7.69770392726355	-2.66010789939545	0.00994461903649532	0.0413497892280999	-3.32663990729161	ERCC6L2
0.161761960453546	7.05364060759086	2.65485209836685	0.0100843931034286	0.0418865522865927	-3.28444718277758	CNOT6L
-0.218917436140151	6.56763104937671	-2.64832241645799	0.01026054048719	0.0425730997357374	-3.14758012480777	TBC1D32
0.121137853594094	8.54697313043375	2.64730096540281	0.0102883479537238	0.0426433534107305	-3.58922283237144	PUM2
0.147903091310827	7.73777769839039	2.64539271508896	0.0103404813499652	0.0428141788523901	-3.43017113411479	SWAP70
-0.252802535788712	6.28927132099455	-2.64417289611286	0.0103739328601308	0.0428621609531852	-3.0963615726817	DZIP3
0.132183690078173	7.97652294362705	2.64451441145606	0.0103645574399154	0.0428621609531852	-3.46595640034513	YTHDC2
-0.221520701643654	6.59158559450761	-2.64292117474234	0.0104083617610232	0.0429591436473391	-3.19348096031547	JUND
0.124495063652025	8.18571744601242	2.63855025157073	0.0105294034207006	0.0434130292456017	-3.51683214450791	TMEM131
-0.18099295960115	7.34530581260805	-2.6373347392018	0.0105632911613609	0.0435070006761515	-3.32202871640952	CDK12
-0.260292941162289	6.11133784788818	-2.6345334442295	0.0106417682653333	0.0436925375585046	-3.19174808612163	SLC17A7
0.122421915504172	8.84805669407674	2.63469158440109	0.0106373239284333	0.0436925375585046	-3.68524665700037	NCOA2
0.113290946615793	8.81241943020727	2.63529391089579	0.0106204117563567	0.0436925375585046	-3.67589402390552	CAMK2D
-0.230314110931212	6.29164607051033	-2.63092975874915	0.0107435050188473	0.0440641037436196	-3.14210980620704	TCAF1
-0.195707255877713	6.81010886537394	-2.62635766078022	0.0108738559428919	0.0445521307754223	-3.26188747313143	OPHN1
0.216738021651508	7.08991465311022	2.62503005948066	0.0109119748310741	0.0446616422887698	-3.37668252012427	SOAT1
0.199190261704976	6.67284405722153	2.62214395483949	0.0109952624193715	0.0449087749441205	-3.24289619988817	DELE1
0.129790939178466	8.79540775235282	2.62216111198227	0.0109947655912756	0.0449087749441205	-3.68806318371939	FAM149A
0.146261059831596	8.6638495411455	2.61885681202552	0.0110908277393841	0.0452519620875389	-3.68105853690043	NFATC2
-0.219146208198966	6.53958293885656	-2.61656422299317	0.0111579256846985	0.0454784060391921	-3.21976940608737	LRSAM1
-0.240820433033704	7.01513165907933	-2.61542468047389	0.011191414274325	0.0455202649062534	-3.30692129050946	TSPAN5
0.144713974901435	7.55313993583686	2.61577951525445	0.0111809766880378	0.0455202649062534	-3.47774371483207	TBC1D2B
0.170901556951311	7.68754521216883	2.61460993392048	0.0112154138751766	0.0455706091239039	-3.48290486945055	MAP2K1
0.164129323714481	7.12474977866408	2.61360963047648	0.0112449433618964	0.0456432949503061	-3.38403699673055	ARMC8
-0.274290189897982	5.92581619113194	-2.60796865775169	0.0114127958234984	0.0461981729259696	-3.22935908675788	TOMM20
-0.233358541229121	6.09829569534577	-2.60813156553198	0.0114079165726997	0.0461981729259696	-3.13170474855573	ENTPD6
-0.166289201439511	7.5357406410359	-2.60782857353534	0.0114169930031279	0.0461981729259696	-3.45444325135231	MYO9A
0.101142699560897	9.54840239908469	2.60678545001685	0.0114482910584675	0.0462770610724237	-3.89015797842599	KANSL1
0.102134082732904	9.5576174172516	2.60363753711071	0.0115432150790379	0.0466127150616969	-3.89590384497014	ARL15
0.178083589851253	7.01154980044643	2.59883879217072	0.0116892964645053	0.0471540446886062	-3.36613266590975	MBD2
0.085311922162583	10.2340174968037	2.59731495934473	0.0117360345809389	0.0472939276380897	-4.02420138473585	AKAP13
0.120404927461349	8.59890303849976	2.59489513262911	0.0118106031075671	0.0475455593272799	-3.75205843106678	EPB41L3
0.154175234899747	8.02720189333834	2.59382868335351	0.0118436028752086	0.0476295044858388	-3.60006753636731	NBAS
0.12240413192517	8.61282805475189	2.59200045112834	0.0119003698678082	0.0478087605037663	-3.73386616388833	BABAM2
0.129452145822428	8.20478656781955	2.5910842039119	0.0119289124002591	0.0478743761734044	-3.65794803573528	LRMP
0.129962197311119	8.60982689527709	2.58727256365707	0.0120483194754825	0.0483041520075325	-3.75683192815106	FRMD4B
0.2283742863413	6.10693673196689	2.58482202700147	0.0121256594183835	0.0485645664754667	-3.21501714497383	TMEM273
0.150194665750481	7.93482916175871	2.58358262895265	0.0121649467050133	0.0486722000309769	-3.63240063743442	MPZL1
0.13389649902262	7.58950417086239	2.58319008941781	0.0121774137640839	0.0486724152588919	-3.5522847178402	HIPK3
0.181918502352741	6.66980613870187	2.58121205352825	0.0122404128450185	0.048874397928022	-3.36139636172639	WDR11
-0.122068689467863	8.78433309060346	-2.58026142410932	0.0122707948560578	0.0489458663587006	-3.78127996173486	BIN1
0.190401535560143	7.35788496612662	2.57961843874016	0.0122913833806969	0.0489781648736917	-3.55170010311782	ANOS1
0.200658652129678	6.42622427517357	2.57773919335815	0.012351737036998	0.0490439856219141	-3.39828277668124	LAP3
-0.163624173660707	7.70467692075217	-2.57796941541531	0.0123443288223879	0.0490439856219141	-3.66266309202301	BASP1
0.161228466645411	8.08360889010502	2.57754672033318	0.0123579336379626	0.0490439856219141	-3.66657173145162	ARIH1
0.144259028008876	7.93282638815852	2.57847825636071	0.0123279693541295	0.0490439856219141	-3.63508897086471	PPARD
-0.207677411958239	6.11172995290881	-2.57411529729051	0.0124688815341325	0.0494342613704079	-3.24908931716326	CBX5
0.0768801207004591	10.7960684128017	2.57064607168061	0.0125819695312988	0.0498322247800229	-4.19387672726664	UBE2E2
0.117450624394845	9.45850442332118	2.56942780452722	0.0126219021211851	0.0499399376560712	-3.96085567665121	RAD51B
0.232490502359281	6.10059339222547	2.568471590724	0.0126533255461055	0.0500137998652012	-3.28771712046791	SELENOF
-0.142397289138274	7.8891706513715	-2.56701672731197	0.0127012718547284	0.0501527562360424	-3.61353635997961	EHBP1
0.238760703983104	6.51695720140381	2.56644058462585	0.0127203046358777	0.050177378749775	-3.35748965501314	DERA
-0.1001726407416	9.3657756705499	-2.5626451684348	0.012846333181341	0.050623590355817	-3.92526671337363	ZNF638
0.118811195215669	8.84727769148194	2.56120337807109	0.0128945043764395	0.0507624012650794	-3.83769787288312	CDKAL1
0.161066229552036	7.33246839993845	2.55910638143067	0.0129648586920786	0.0509881754580142	-3.54733662723639	PDE7A
-0.199740810343229	6.54654158755079	-2.55459622107017	0.0131173546751777	0.0515362201216152	-3.37007478095694	PCGF5
0.239947959164596	6.04143276482986	2.55315618040439	0.013166385967133	0.0516335748027678	-3.32945780094845	LMO2
-0.111868476646669	9.14907292348505	-2.55309505099488	0.0131684710030012	0.0516335748027678	-3.90784612338467	ANKRD12
0.172582381053675	7.4591249264012	2.55269952080371	0.0131819691961712	0.0516348663518354	-3.58114158725719	SEC24B
0.18640084626397	6.69572201387762	2.55113489776339	0.0132354877509407	0.0517656109037797	-3.47227204330081	HK2
0.132332029402488	8.57480177470422	2.5509521500513	0.0132417515267766	0.0517656109037797	-3.82964574033716	FAM168A
0.261156844353689	5.89164404041304	2.54566391331998	0.0134241755085612	0.0524264862241718	-3.36032321085475	CLEC7A
-0.225913722374894	6.60955392624765	-2.5446713019144	0.0134586693498909	0.0525088980307684	-3.41392521803475	TNRC6C
-0.240440020056728	6.98474894305802	-2.54345626220819	0.0135010019128035	0.0526216983102411	-3.46505319696207	TIGAR
-0.230589938114923	6.58616596571306	-2.54258669431351	0.0135313720248733	0.0526876958386577	-3.51675916976234	MT-ND4L
-0.218631193418736	6.47433752415546	-2.54114914674824	0.013581714749044	0.0527788934895953	-3.36263580821444	MROH1
0.12082693716936	8.54099409855855	2.54135087236107	0.0135746401359523	0.0527788934895953	-3.86861560287854	SPECC1
-0.191602043960573	6.779772890357	-2.53785508064171	0.0136977122848234	0.0531769602661313	-3.50590573921921	ARL6IP5
-0.198949153786782	6.62787320637001	-2.53665978642794	0.0137400246270089	0.0532884634643937	-3.41149811489033	ZBTB8OS
-0.239650624213258	6.4800514346731	-2.53541437561276	0.01378423680537	0.0533811436828855	-3.40550563735683	SPATS2
0.172499841494792	6.3451874365696	2.53521996923175	0.0137911498471724	0.0533811436828855	-3.42484742034841	ZDHHC2
-0.249383909874232	6.0402391946333	-2.53349904591402	0.0138524823402985	0.0535291978676753	-3.32105571007115	PARP1
-0.18852223209748	7.46645412766707	-2.53338084830652	0.0138567038601608	0.0535291978676753	-3.58312714014728	ANKRD36
-0.146041331889886	8.04319932892331	-2.52699591894281	0.0140864829893224	0.0543632872058396	-3.71885985085516	KIAA1328
-0.168135039591272	7.55811592623182	-2.52555058716292	0.0141389730020977	0.0545122056452557	-3.62692647883516	ZNF91
-0.215981346876437	6.27140722087034	-2.52500736700954	0.0141587467593631	0.0545274558963413	-3.35186566059817	SIN3B
0.156872898245333	7.15793315574482	2.52467818332922	0.0141707415349074	0.0545274558963413	-3.58295659616046	KPNA4
-0.205186426862564	6.61628620587228	-2.52390840182879	0.0141988266477974	0.0545819600843271	-3.41310387925286	SLC36A4
0.158616414235088	7.26786431015973	2.52272737948589	0.0142420134994929	0.054694353507847	-3.63046747466633	CAPZA2
-0.176920270875533	7.4541059722721	-2.51340908777144	0.0145869435782699	0.0559641935131078	-3.66991115724275	HMGB1
0.127382678267951	8.45765672995938	2.51294724154827	0.0146042341105868	0.0559757594795805	-3.86226560667041	SLC39A11
0.17458539272839	7.86285225552301	2.51050736660775	0.0146958853375309	0.056217137959472	-3.81461678705106	LINC02232
0.120818519966544	8.38668402067725	2.51068730281492	0.014689108535036	0.056217137959472	-3.86465895097902	SMURF2
0.1683593334224	7.19781115870435	2.50906755863215	0.0147502134956494	0.0563699679497479	-3.65825608472907	PRKD3
0.165733414999283	7.32621708144889	2.50746599468017	0.0148108581513141	0.0565466161745885	-3.65031288525888	CMKLR1
-0.179913275472279	6.99730880572219	-2.5062426934656	0.0148573310683845	0.0566688668474081	-3.73030714170614	ARPP19
0.172387289087773	6.88453298189234	2.50449505033674	0.0149239519568438	0.0568124423522182	-3.61284852885415	CTSS
-0.149238134293323	7.87829078525502	-2.50451548418813	0.0149231714546346	0.0568124423522182	-3.74328710677732	ZFYVE16
0.147153053676965	7.28763837330105	2.50162879588681	0.0150337986423343	0.0571498550758528	-3.6698801062459	ATP10D
0.111161638444972	9.56810022831403	2.50142239371746	0.0150417369136139	0.0571498550758528	-4.13800242189891	IMMP2L
0.18138322012717	6.91756166432429	2.49902377556917	0.0151342660277718	0.0573901906140166	-3.62856698152643	MAX
0.16939766552626	7.34960180027432	2.49922522626856	0.0151264751576292	0.0573901906140166	-3.68670570832631	CRLF3
-0.190897597081486	7.43974674845299	-2.49704676921683	0.0152109167373213	0.0576251251468955	-3.71451888291416	PLCL1
-0.226846238098938	6.09085672381729	-2.49490148314779	0.0152944878301185	0.0578857980520218	-3.51369720192204	EID1
0.150928892778939	7.46228058374588	2.49197140255665	0.0154093001374075	0.0582640943479026	-3.69280380968583	MYH9
-0.233080180932584	6.79781073072008	-2.49141334080548	0.0154312551305273	0.0582908972705177	-3.52393715123343	FAM228B
0.144036192004426	8.01743207161446	2.49028486334827	0.0154757373384774	0.058402662275428	-3.83080218276133	PDSS2
-0.243986837940128	6.44712117175352	-2.48851644077802	0.0155456773865951	0.058610193300807	-3.47744305436172	CCDC14
-0.198492715055317	6.66703152261199	-2.48733788349936	0.0155924467010399	0.058730051407087	-3.54023660362388	SLC16A1-AS1
0.126929990600587	8.60631929073789	2.48460931656161	0.0157012129162229	0.0590829710599905	-3.96550005789794	UBAC2
0.101761787468967	9.4097718078366	2.48391730553777	0.0157289063471869	0.0591304331613806	-4.12237966754369	MTHFD1L
0.144262875562398	7.59330313192645	2.48189399667483	0.015810129331437	0.0593788478051383	-3.76995878479517	ASXL2
-0.187316942687386	6.58110161015959	-2.48077290597963	0.0158552965127468	0.0594915001210335	-3.5294989062	RUFY2
0.15235140781293	7.63893722132326	2.47901682187286	0.0159262803779368	0.0596436918451672	-3.80721676525203	SAMD4A
-0.13346134053698	8.66688345321688	-2.47926004082294	0.0159164320123851	0.0596436918451672	-3.99055953613287	MBP
0.140632407869481	7.71447329469967	2.47845399060846	0.0159490914621103	0.0596721255944033	-3.80388687764602	MFSD14C
0.218213090542368	6.18047489004304	2.47615766166605	0.0160424650341945	0.0599642568151349	-3.49173426989639	ZDHHC7
0.217507402474861	5.83852875335909	2.47567535028831	0.0160621392779116	0.0599806172463727	-3.4853418333205	EAF2
-0.186765159118041	7.40575195866252	-2.47383872112968	0.0161372573395476	0.0602037926054864	-3.73376728615744	XAF1
-0.212729497311544	6.41298447499301	-2.47306174322155	0.0161691308072092	0.0602487291156535	-3.52224061074274	HCG17
0.160887936606764	7.33483855988455	2.47273006598181	0.0161827542441564	0.0602487291156535	-3.78023049516504	NUTM2B-AS1
0.101185720732215	9.27159010590985	2.47242243439832	0.0161953992573065	0.0602487291156535	-4.11917946947111	LYST
-0.108038064551488	9.47168852399796	-2.47164831838277	0.0162272581997931	0.0603100278686148	-4.16173136591392	SPIDR
0.163864773962939	7.62396625573777	2.46776370448821	0.0163879839546959	0.0608337529662593	-3.84783484630826	ENTPD1-AS1
0.124911469252267	7.84514231270222	2.46749381934187	0.0163992034902668	0.0608337529662593	-3.87435188955524	UBE2H
-0.22013975900196	6.24692141984487	-2.46656481187517	0.0164378766113569	0.0609195786324484	-3.60206303464528	SERINC3
0.245646176957931	6.10282150371701	2.46290595168776	0.0165909885514153	0.0614289576110474	-3.52253015455017	RNF135
0.254810419969114	6.03049484506545	2.46138835995139	0.0166548706172066	0.0616073091415728	-3.5355157540328	C1orf112
0.151093175181397	7.5150726678319	2.46006786535644	0.016710635926247	0.0617553284324359	-3.78907836598228	HNRNPD
0.204612014880517	6.13803698706222	2.4586359030925	0.0167712983325509	0.0619211494933448	-3.51618183914547	FCGR1B
0.179030161408189	6.43840920625685	2.45648509068231	0.0168627856393044	0.0622003598228718	-3.63333494852079	HERPUD1
0.132016561357211	8.14338311808279	2.45439630562747	0.0169520637954411	0.0624709042687262	-3.95511383572073	ITGA9
0.128535976642856	7.87568378239755	2.45376753797234	0.0169790214600713	0.0625114959107415	-3.88555529233696	CNOT4
0.118460259445944	8.60079741111865	2.45158547714158	0.0170728739040727	0.0627980662081322	-4.04418678710369	CAB39
0.153348171647297	7.39113047398242	2.45043567486083	0.0171225153094697	0.062921633110057	-3.80255973047681	ZNF33A
-0.182183206002693	6.78105985837253	-2.44923312982001	0.017174572569019	0.0629948541095635	-3.66064961601341	PKP4
0.141118594690131	7.01914952281105	2.44953862965867	0.0171613342544819	0.0629948541095635	-3.7097438698441	DIDO1
0.180563621029202	6.92816191108278	2.4471454967377	0.0172652824725662	0.0631616192492363	-3.73521473833967	PBX3
0.149707424874795	8.00687342540436	2.44707474703508	0.0172683641507731	0.0631616192492363	-3.9622135246992	SEC14L1
0.0882895107676068	9.40214816530862	2.44759060068484	0.0172459062001429	0.0631616192492363	-4.2111890305447	NIPBL
-0.122591184994243	8.33806734902935	-2.44538630088985	0.0173420553794072	0.0633720402075076	-3.98850855220549	NLRP1
-0.201512874089901	6.52029603246955	-2.44378183359714	0.017412343052765	0.063569643491519	-3.57819043315272	ZNF24
-0.209619147247208	6.17774904930396	-2.44337707013178	0.0174301150928908	0.0635753314225346	-3.60002147688652	NCKAP1
0.214645591025287	6.57561414325572	2.44214683869002	0.0174842311982314	0.0637134484463431	-3.63543956094139	LPXN
0.164781490956382	7.21070994357137	2.44155295212046	0.0175104093779075	0.0637495962588442	-3.77021189976071	CD4
0.249908643355437	6.02158383164051	2.43944605819333	0.0176035642373731	0.0640292907001299	-3.5502793476856	PCBD2
-0.287121732032135	6.16657231241637	-2.43823997078345	0.0176570906148381	0.0641644599636517	-3.58122732694602	JUN
-0.26799229800794	6.09981346002239	-2.42802874474526	0.0181161545690031	0.0657717056157975	-3.63304436623003	RPL32
0.230063967938862	6.30687294209885	2.42672675345024	0.0181754511445759	0.0659259425882351	-3.66084452533682	AL158071.4
0.171129613315955	7.88778462643103	2.4242529773647	0.0182885941271082	0.0662138297067325	-3.9464096766919	GMDS
0.140352530352021	7.59610280990852	2.42454127200525	0.0182753759696505	0.0662138297067325	-3.89749614154285	CREB1
0.10887429871725	8.76766481187592	2.42102076031368	0.0184373775588116	0.0666909201181736	-4.17330308635479	KDM4C
-0.178544269695694	6.72062484306705	-2.42032152245999	0.0184697068763427	0.0667462863245529	-3.74203320079582	NDRG3
0.157727638449154	7.43634011775309	2.4174925879745	0.018601022235526	0.0671589393973274	-3.89179749426004	ETV5
0.139879795926246	7.99638760624594	2.4169556789432	0.0186260391114882	0.0671873959118171	-3.99187618149669	MIR29B2CHG
0.228676944709427	6.11634771541705	2.41599791300798	0.0186707403875106	0.0672867399443283	-3.60233205915493	TMPO
0.153991743801068	7.47805857396939	2.41435189487148	0.0187477887223226	0.0674404399818594	-3.9782159093178	PTPN2
0.129296850100134	7.50278527841121	2.41464188407201	0.0187341939985705	0.0674404399818594	-3.89321044484767	DDX6
0.157542824229946	7.96930047126903	2.41120889736536	0.01889570087823	0.0679102136971033	-4.00602226392144	ABL1
0.187094636833909	7.11776899191493	2.40781920149233	0.019056393828939	0.068425018501163	-3.82657941716124	ZNF438
-0.135870108550627	8.62877066557048	-2.40663491954176	0.0191128240998895	0.0685648520545898	-4.12606239026059	ARGLU1
0.125823567162957	8.50295153391974	2.40335690480543	0.01926980051921	0.0690647969248833	-4.13239583647094	GAREM1
-0.169807151958247	7.51625178435166	-2.4024100131046	0.0193153593008716	0.069164861934902	-3.88154844894088	ERICH1
0.127529054858072	7.99194395842133	2.40184807650546	0.0193424419078556	0.0691986448181585	-4.04822205482714	MAP3K2
0.153656239915586	7.03805725577085	2.39844706974221	0.0195070804919622	0.0697240315487548	-3.868098792742	BCAT1
0.189469403631702	7.08586417465633	2.39555399697848	0.0196481165435335	0.0701641757442576	-3.8487181935717	CDH23
-0.198152307247957	6.20235257891928	-2.39279424573204	0.0197835027172194	0.0705833613778138	-3.65073515957118	BRD9
