gene	cell_logFC	cell_FDR	pct_cluster2	pct_cluster0	pb_logFC	pb_FDR	pb_AveExpr	pb_t	pb_P	direction_concordant	cell_sig	pb_sig	both_sig	both_sig_same_direction
DNAJB11	0.0617486974215259	9.9316639271949e-26	0.055	0.018							TRUE	FALSE	FALSE	FALSE
DNAJB12	0.0148947870077174	2.53139864179818e-19	0.093	0.044							TRUE	FALSE	FALSE	FALSE
DNAJB14	-0.0147463476188821	1.5541450849648e-31	0.34	0.199	-0.0556027045958745	0.577560159552149	7.09178154210422	-0.849244307274278	0.399033530279717	TRUE	TRUE	FALSE	FALSE	FALSE
DNAJB2	-0.182927817534745	0.000277505605196254	0.163	0.113							TRUE	FALSE	FALSE	FALSE
DNAJB6	0.104924579910899	6.2948470889832e-40	0.468	0.284	0.0134436865902815	0.85606526085605	7.79849141109721	0.301655412065086	0.763930718626707	TRUE	TRUE	FALSE	FALSE	FALSE
DNAJC1	0.00796166398811615	4.95588246146695e-26	0.297	0.18	-0.0331851681983715	0.761193759680231	7.05884465102605	-0.486127973564553	0.628601222607648	FALSE	TRUE	FALSE	FALSE	FALSE
DNAJC10	0.040831325838831	9.15528609983395e-46	0.289	0.15	-0.0353708096755725	0.766070427637453	6.9234813135826	-0.477200246005185	0.634908148365346	FALSE	TRUE	FALSE	FALSE	FALSE
DNAJC11	0.00964693996187704	1.53296197123169e-34	0.19	0.095	-0.00467452114609879	0.974639471378898	6.01244977990728	-0.053209987671776	0.957736772053786	FALSE	TRUE	FALSE	FALSE	FALSE
DNAJC13	0.204505093450641	2.55668095643915e-76	0.499	0.264	0.203716619536093	0.00165140833373834	7.9214312580017	3.97903071100561	0.000184841589846161	TRUE	TRUE	TRUE	TRUE	TRUE
DNAJC15	0.0767316128752152	6.66724757233753e-43	0.181	0.084							TRUE	FALSE	FALSE	FALSE
DNAJC16	0.0168107451037711	2.70084349817917e-30	0.169	0.085							TRUE	FALSE	FALSE	FALSE
DNAJC17	-0.00320354555952812	1.15868503749175e-18	0.099	0.049							TRUE	FALSE	FALSE	FALSE
DNAJC18	-0.028781522950008	9.33254720169247e-06	0.08	0.049							TRUE	FALSE	FALSE	FALSE
DNAJC2	0.117135898305586	1.42813329939221e-44	0.143	0.059							TRUE	FALSE	FALSE	FALSE
DNAJC21	0.0236979724742491	2.45959350793949e-28	0.128	0.06							TRUE	FALSE	FALSE	FALSE
DNAJC24	0.0216350413877005	1.05264037665751e-16	0.109	0.057							TRUE	FALSE	FALSE	FALSE
DNAJC27	0.00743075841742347	6.70389119643415e-12	0.068	0.034							TRUE	FALSE	FALSE	FALSE
DNAJC3	0.192256725366413	4.90603628970483e-70	0.333	0.161	0.148272025887085	0.0930076482366337	7.027908440325	2.24288365185096	0.0285119084877413	TRUE	TRUE	FALSE	FALSE	FALSE
DNAJC4	-0.080698747472718	0.00038291939030654	0.059	0.035							TRUE	FALSE	FALSE	FALSE
DNAJC5	0.0591099631727683	4.03189520428152e-51	0.537	0.307	-0.0377823956465572	0.634044396831273	8.14630051223553	-0.731902421859964	0.467003371091231	FALSE	TRUE	FALSE	FALSE	FALSE
DNAJC6	-0.200664802518179	0.120174037265035	0.171	0.126	-0.366871223487208	0.0111076729972896	6.02956300613933	-3.24889019710533	0.00187819107299234	TRUE	FALSE	TRUE	FALSE	FALSE
DNAJC7	-0.0241079090843739	4.78957400944491e-33	0.285	0.158	-0.123850098567204	0.189323744096189	6.76520831697487	-1.80373664474085	0.0761623974592184	TRUE	TRUE	FALSE	FALSE	FALSE
DNAJC8	0.0373595959449564	9.20812066198325e-29	0.129	0.061							TRUE	FALSE	FALSE	FALSE
DNAJC9	0.0269022974666789	1.34319434686323e-29	0.135	0.064							TRUE	FALSE	FALSE	FALSE
DNAL1	0.00528051794649648	1.14075974392638e-12	0.07	0.034							TRUE	FALSE	FALSE	FALSE
DNASE1	-0.0273752183917524	1.88033871530022e-24	0.166	0.088	-0.209210675652454	0.0815179125852535	6.11287848730402	-2.31444716671861	0.023991754940929	TRUE	TRUE	FALSE	FALSE	FALSE
DNASE2	-0.00651591098641466	3.03914508019866e-10	0.06	0.03							TRUE	FALSE	FALSE	FALSE
DNER	-0.197533429715993	1	0.164	0.131	-0.288832429646986	0.0313976197511533	5.84691881599782	-2.78745178198702	0.00705465519019793	TRUE	FALSE	TRUE	FALSE	FALSE
DNHD1	0.0587458979295513	3.10599187705542e-30	0.126	0.058							TRUE	FALSE	FALSE	FALSE
DNM1	-0.432974832815137	1	0.379	0.335	-0.430402039410073	2.05711112724151e-05	6.96737950070039	-5.41645272146678	1.06501800262695e-06	TRUE	FALSE	TRUE	FALSE	FALSE
DNM1L	-0.0202274022116775	7.05589498488259e-29	0.309	0.18	-0.0748892185750746	0.446077829934375	6.82840457183798	-1.12988632260228	0.262904280186701	TRUE	TRUE	FALSE	FALSE	FALSE
DNM2	0.121632278643228	3.53069761880286e-70	0.584	0.319	0.0413920356211956	0.5672594763668	8.33707047424748	0.872055957955438	0.386563968592728	TRUE	TRUE	FALSE	FALSE	FALSE
DNM3	-0.23571379883695	1	0.404	0.307	-0.328800419268077	5.94341833751262e-05	7.84097279438753	-5.09519146644497	3.55046332184882e-06	TRUE	FALSE	TRUE	FALSE	FALSE
DNMBP	0.00187152317454065	8.7298010006417e-12	0.071	0.036							TRUE	FALSE	FALSE	FALSE
DNMT1	0.0179822134207284	1.05115668084265e-32	0.147	0.069							TRUE	FALSE	FALSE	FALSE
DNMT3A	0.0748905386608421	2.85886201954508e-66	0.457	0.242	-0.0209138630092299	0.813043877662093	8.13255010944287	-0.387074906065235	0.700034718435916	FALSE	TRUE	FALSE	FALSE	FALSE
DNPEP	0.000518662366770811	4.48272058482125e-09	0.053	0.026							TRUE	FALSE	FALSE	FALSE
DNTTIP1	-0.00295201678550383	5.24324792486454e-17	0.115	0.061							TRUE	FALSE	FALSE	FALSE
DNTTIP2	-0.042298112690163	2.25064938564347e-07	0.057	0.03							TRUE	FALSE	FALSE	FALSE
DOC2A	-0.212151649070915	1	0.13	0.107							FALSE	FALSE	FALSE	FALSE
DOCK10	0.152753029251209	2.69261290370709e-42	0.875	0.641	0.103809770826416	0.0191925797947543	10.1153784121643	3.00722396023649	0.00381306290745056	TRUE	TRUE	TRUE	TRUE	TRUE
DOCK11	0.185115393259738	1.18714829726305e-57	0.629	0.379	0.0919549281441541	0.100752848116508	8.66856017883327	2.1980526057664	0.031712382555453	TRUE	TRUE	FALSE	FALSE	FALSE
DOCK2	0.268855076961427	1.05865667479589e-70	0.868	0.607	0.117556618320089	0.00342355469031827	10.0400049138415	3.70539188871966	0.00045381392785092	TRUE	TRUE	TRUE	TRUE	TRUE
DOCK3	-0.354904070393845	1	0.391	0.304	-0.424534970118098	2.9725244612708e-05	7.86519172047325	-5.30561057805957	1.61780039608636e-06	TRUE	FALSE	TRUE	FALSE	FALSE
DOCK4	0.284400989658502	1.34400198224733e-65	0.992	0.94	0.180888858288449	0.000195444213895036	12.6044267476668	4.71922610915416	1.40564316037746e-05	TRUE	TRUE	TRUE	TRUE	TRUE
DOCK5	0.0109140911768292	1.12369312924647e-22	0.114	0.055							TRUE	FALSE	FALSE	FALSE
DOCK6	0.0289941910661058	1.08519612063146e-25	0.116	0.055							TRUE	FALSE	FALSE	FALSE
DOCK7	0.0395704030490824	4.91765826404494e-40	0.346	0.192	0.0176122792820161	0.859966249561711	7.05266170699869	0.293608793973171	0.770043739406062	TRUE	TRUE	FALSE	FALSE	FALSE
DOCK8	0.237278640025444	8.32865406440327e-54	0.973	0.843	0.151493769071278	0.000470919247533414	11.1770608316742	4.42293369924791	4.03542124894739e-05	TRUE	TRUE	TRUE	TRUE	TRUE
DOCK9	-0.205044657669436	1	0.111	0.087							FALSE	FALSE	FALSE	FALSE
DOK1	-0.0148204163028393	1.45212199644732e-07	0.06	0.032							TRUE	FALSE	FALSE	FALSE
DOK3	0.0126602285329192	2.19238211637127e-27	0.143	0.071							TRUE	FALSE	FALSE	FALSE
DOK6	-0.212700453791149	1	0.145	0.12							FALSE	FALSE	FALSE	FALSE
DOPEY1	0.0364395109265012	6.09619112275812e-52	0.43	0.236	-0.037575001437155	0.625785529879199	7.80443172837462	-0.751109320935294	0.455446559941966	FALSE	TRUE	FALSE	FALSE	FALSE
DOPEY2	0.0234064728326577	1.28244758734224e-36	0.236	0.124	0.0180384479077482	0.899574401074881	6.69783313351492	0.210165499904831	0.834232053269729	TRUE	TRUE	FALSE	FALSE	FALSE
DOT1L	0.0510543314854891	2.88434914328181e-33	0.129	0.057							TRUE	FALSE	FALSE	FALSE
DPEP2	-0.00571883266826551	5.6198633402477e-13	0.075	0.037							TRUE	FALSE	FALSE	FALSE
DPF2	0.0183224862980724	1.71503399015952e-22	0.104	0.049							TRUE	FALSE	FALSE	FALSE
DPH5	0.0705891768631646	2.47315121795596e-21	0.079	0.034							TRUE	FALSE	FALSE	FALSE
DPH6	0.0102212362936547	4.8283584198978e-27	0.267	0.158	-0.0744923709934015	0.427571931777633	7.39492657699152	-1.17481031050561	0.244591645747828	FALSE	TRUE	FALSE	FALSE	FALSE
DPH6-DT	0.111911187661698	5.81119248923325e-36	0.152	0.071							TRUE	FALSE	FALSE	FALSE
DPH7	-0.0231504234549635	1.51823182321826e-08	0.071	0.039							TRUE	FALSE	FALSE	FALSE
DPM1	-0.0459849065714382	9.98893709472197e-16	0.123	0.068							TRUE	FALSE	FALSE	FALSE
DPM2	-0.0285232287412563	3.53061729104434e-06	0.062	0.035							TRUE	FALSE	FALSE	FALSE
DPP10	-0.585998666749103	7.48339308030059e-10	0.546	0.491	-0.629138215011688	2.40007073536522e-10	8.42431333950972	-8.86306267087057	1.34663494460686e-12	TRUE	TRUE	TRUE	TRUE	TRUE
DPP4	0.0959873941113985	6.61617024521979e-16	0.066	0.03							TRUE	FALSE	FALSE	FALSE
DPP6	-0.385547889253086	1	0.317	0.271	-0.470579219832384	4.37928584425579e-05	6.91360278857729	-5.1833366553219	2.55765482870333e-06	TRUE	FALSE	TRUE	FALSE	FALSE
DPP7	-0.261276571326859	1.1485425033955e-07	0.19	0.126	-0.448375978402662	8.80307099438762e-06	6.50932466612565	-5.68732957648952	3.79423360890463e-07	TRUE	TRUE	TRUE	TRUE	TRUE
DPP8	0.0640330811065988	2.43910048588393e-53	0.332	0.17	0.0434079642654656	0.667670213295267	6.88942956545172	0.667347856671168	0.507042137236549	TRUE	TRUE	FALSE	FALSE	FALSE
DPP9	0.051161500812863	3.32504639740275e-40	0.207	0.102	-0.0767280023780059	0.478825207391509	6.3104200924817	-1.06513314905207	0.290972600900109	FALSE	TRUE	FALSE	FALSE	FALSE
DPY19L1	0.0471005280427001	7.42704396390905e-36	0.175	0.084							TRUE	FALSE	FALSE	FALSE
DPY19L2	-0.103701463533532	1	0.064	0.045							FALSE	FALSE	FALSE	FALSE
DPY19L3	-0.0282608482368468	3.42345893922735e-26	0.188	0.101	-0.073770340594767	0.586152248841996	6.14576580962875	-0.833718610752157	0.407660592346882	TRUE	TRUE	FALSE	FALSE	FALSE
DPY19L4	0.0783038424560995	1.38191810840296e-40	0.149	0.065							TRUE	FALSE	FALSE	FALSE
DPY30	-0.0346741911862643	4.66825393836709e-11	0.093	0.052							TRUE	FALSE	FALSE	FALSE
DPYD	-0.0401036568731081	0.00216389609842023	0.223	0.167	-0.348124449834923	0.00240688895143769	6.63644690120791	-3.84114321161545	0.000291835107055656	TRUE	TRUE	TRUE	TRUE	TRUE
DPYS	0.14889670787883	1.81043004742175e-40	0.166	0.077	0.237680426938809	0.0726845874666487	5.85122384226578	2.3776915908151	0.02053928153865	TRUE	TRUE	FALSE	FALSE	FALSE
DPYSL2	-0.221006471733426	1	0.656	0.499	-0.147200272254318	0.0202639370752211	8.46862942319769	-2.98285332486668	0.00408793017763324	TRUE	FALSE	TRUE	FALSE	FALSE
DPYSL3	-0.146302075600946	1	0.062	0.054							FALSE	FALSE	FALSE	FALSE
DR1	0.0736989635800341	3.92000864214747e-38	0.15	0.067							TRUE	FALSE	FALSE	FALSE
DRAM1	0.0345497329503073	2.9846681610391e-17	0.062	0.026							TRUE	FALSE	FALSE	FALSE
DRAM2	0.166667170263002	2.01555250602952e-73	0.322	0.15	0.203265191425877	0.0287588208776093	6.71933128863502	2.82777133806677	0.00631505860128069	TRUE	TRUE	TRUE	TRUE	TRUE
DRAP1	-0.0381248651777225	2.34516243575736e-06	0.067	0.038							TRUE	FALSE	FALSE	FALSE
DRG1	-0.00427444662611121	1.29442328265369e-22	0.137	0.071							TRUE	FALSE	FALSE	FALSE
DRG2	-0.0537078267491651	0.0066182774226763	0.058	0.036							TRUE	FALSE	FALSE	FALSE
DROSHA	0.0880736849260645	2.04386830532099e-50	0.228	0.108	0.0533384673304279	0.672951496204165	6.36652516487394	0.654612617467702	0.515153857796848	TRUE	TRUE	FALSE	FALSE	FALSE
DSC2	0.044200106286561	1.88543249416821e-30	0.098	0.04							TRUE	FALSE	FALSE	FALSE
DSCAM	0.0399338170748194	8.17504962585494e-14	0.722	0.544	-0.0992910223811354	0.0271892383080985	9.97790611544033	-2.85611650759062	0.00583864796108618	FALSE	TRUE	TRUE	TRUE	FALSE
DSCAML1	-0.190606625482053	1	0.063	0.054							FALSE	FALSE	FALSE	FALSE
DSE	0.0760518063194752	1.50296191234656e-35	0.224	0.118	0.117322305870769	0.386069626818999	6.43039606460823	1.26639095504375	0.210140689840324	TRUE	TRUE	FALSE	FALSE	FALSE
DST	-0.268530414395336	1	0.677	0.519	-0.337119861644268	1.62487735851795e-06	9.4172872179721	-6.18340393904462	5.55301112066833e-08	TRUE	FALSE	TRUE	FALSE	FALSE
DSTN	-0.275777314277085	1	0.237	0.186	-0.392058298342024	0.00124583753935859	5.69772146417975	-4.08162730904562	0.000130914955340689	TRUE	FALSE	TRUE	FALSE	FALSE
DSTYK	-0.0549986379898313	2.22242647535912e-19	0.163	0.091							TRUE	FALSE	FALSE	FALSE
DTNA	-0.0260736020696291	6.44797950393332e-12	0.499	0.358	-0.0689568577303217	0.402687564422972	8.51279579430423	-1.23083068020056	0.223064878838739	TRUE	TRUE	FALSE	FALSE	FALSE
DTNB	0.12937120292179	1.53966837162553e-36	0.684	0.453	0.139873674118142	0.0107760270958617	8.7429121007937	3.26051038459903	0.00181386837114734	TRUE	TRUE	TRUE	TRUE	TRUE
DTNBP1	0.160889561204616	8.87970780573465e-56	0.379	0.203	0.206527000223604	0.016162852633454	7.17171554630022	3.08504753344463	0.00304625047082951	TRUE	TRUE	TRUE	TRUE	TRUE
DTWD1	-0.0456873377909753	6.96886368007049e-17	0.144	0.081							TRUE	FALSE	FALSE	FALSE
DTWD2	0.0119885726827316	5.17526255142961e-23	0.158	0.085							TRUE	FALSE	FALSE	FALSE
DTX2	0.137896100581383	2.58488909665283e-65	0.296	0.138	0.0715629108826851	0.537002594059533	6.97793805054841	0.94219639900531	0.349772353765688	TRUE	TRUE	FALSE	FALSE	FALSE
DTX3	-0.0615214354316617	1	0.052	0.037							FALSE	FALSE	FALSE	FALSE
DTX3L	0.030443353664094	1.16980933005605e-31	0.11	0.046							TRUE	FALSE	FALSE	FALSE
DUS1L	0.00577170299841789	7.15277473341419e-16	0.098	0.05							TRUE	FALSE	FALSE	FALSE
DUS2	0.036071390530109	7.54821997948243e-25	0.094	0.041							TRUE	FALSE	FALSE	FALSE
DUSP1	-0.0308668228214785	7.369190573567e-15	0.12	0.067							TRUE	FALSE	FALSE	FALSE
DUSP10	0.0328412261133142	2.23902989410324e-26	0.084	0.034							TRUE	FALSE	FALSE	FALSE
DUSP11	-0.0093153887307941	4.46467753995292e-14	0.064	0.029							TRUE	FALSE	FALSE	FALSE
DUSP12	0.0220679151068402	5.34997843853129e-20	0.069	0.028							TRUE	FALSE	FALSE	FALSE
DUSP16	0.142138955026605	1.74106817624683e-58	0.328	0.168	0.098780960403004	0.362755548079539	7.17140494020936	1.3136921837442	0.193821186744869	TRUE	TRUE	FALSE	FALSE	FALSE
DUSP18	0.000361664804510276	1.4389379571806e-20	0.094	0.044							TRUE	FALSE	FALSE	FALSE
DUSP22	0.0746737359859497	2.30982375872663e-48	0.197	0.09	0.164869065591758	0.223494619352669	6.02676568794481	1.690498193002	0.0959869775541685	TRUE	TRUE	FALSE	FALSE	FALSE
DUSP26	-0.130699219165617	1	0.064	0.059							FALSE	FALSE	FALSE	FALSE
DUSP27	-0.0118554234914503	8.48439478062341e-05	0.051	0.028							TRUE	FALSE	FALSE	FALSE
DUSP3	-0.039864311241597	9.83455762924833e-14	0.105	0.057							TRUE	FALSE	FALSE	FALSE
DUSP6	-0.024461516160428	5.20528800672835e-11	0.065	0.032							TRUE	FALSE	FALSE	FALSE
DUT	-0.0116371490548847	6.5425513248312e-23	0.129	0.065							TRUE	FALSE	FALSE	FALSE
DVL1	-0.0434709609926288	5.93746625843532e-05	0.055	0.031							TRUE	FALSE	FALSE	FALSE
DVL2	0.0385581442756527	4.52174258998633e-17	0.052	0.02							TRUE	FALSE	FALSE	FALSE
DVL3	0.00714010827922662	1.15141072329871e-14	0.099	0.052							TRUE	FALSE	FALSE	FALSE
DYM	0.142689376682611	1.39210147901479e-59	0.592	0.342	0.10970898700518	0.0823223420408952	8.40899817346075	2.30970179332837	0.0242704992092004	TRUE	TRUE	FALSE	FALSE	FALSE
DYNC1H1	-0.195908708388981	6.99504358039737e-09	0.474	0.322	-0.2475479415099	0.00102845491652402	7.96433948630782	-4.15050558478635	0.000103606144357814	TRUE	TRUE	TRUE	TRUE	TRUE
DYNC1I1	-0.352312593471189	1	0.194	0.183							FALSE	FALSE	FALSE	FALSE
DYNC1I2	-0.104563553919819	4.52346780562586e-18	0.335	0.21	-0.104232794125042	0.271884638204405	6.97598979425193	-1.5460042812591	0.127225549191564	TRUE	TRUE	FALSE	FALSE	FALSE
DYNC1LI1	0.0601096856447227	2.15025767203972e-37	0.225	0.116	0.0371545253084251	0.78674463941871	6.36426610685497	0.438242293818037	0.662743571537873	TRUE	TRUE	FALSE	FALSE	FALSE
DYNC1LI2	-0.100364052908239	1.0203493314995e-20	0.256	0.152	-0.217382081145222	0.0345161001175522	6.61021203389241	-2.74318653961978	0.00795780528086386	TRUE	TRUE	TRUE	TRUE	TRUE
DYNC2H1	-0.0973810397595698	5.9441014954181e-09	0.173	0.113	-0.141050135252793	0.222110686167734	6.30227994091819	-1.69567594826763	0.0949960777106069	TRUE	TRUE	FALSE	FALSE	FALSE
DYNC2LI1	-0.026250220400348	7.22451193357049e-14	0.111	0.061							TRUE	FALSE	FALSE	FALSE
DYNLL1	-0.426709416495316	1	0.328	0.292	-0.370811650532475	0.000253247124222934	6.04565841980593	-4.62710581091529	1.95699766997065e-05	TRUE	FALSE	TRUE	FALSE	FALSE
DYNLL2	-0.167526262364116	1	0.148	0.113							FALSE	FALSE	FALSE	FALSE
DYNLRB1	-0.22237228660868	1	0.19	0.149							FALSE	FALSE	FALSE	FALSE
DYNLT1	0.00846408015437156	3.32810685504711e-18	0.102	0.051							TRUE	FALSE	FALSE	FALSE
DYNLT3	-0.0167474516447889	3.4526989689515e-09	0.067	0.036							TRUE	FALSE	FALSE	FALSE
DYRK1A	0.214813231186744	7.12650064942571e-69	0.66	0.388	0.131688121322453	0.0774811078339503	8.71143142864107	2.34416972262168	0.022309658440329	TRUE	TRUE	FALSE	FALSE	FALSE
DYRK2	0.00499223666826815	1.55345952549314e-13	0.084	0.043							TRUE	FALSE	FALSE	FALSE
DYSF	-0.00538211633650376	1.39959182553753e-08	0.084	0.048							TRUE	FALSE	FALSE	FALSE
DZIP1L	0.0498008083224651	1.81069234117713e-22	0.073	0.03							TRUE	FALSE	FALSE	FALSE
DZIP3	-0.14952417103424	2.75687651665683e-08	0.181	0.119	-0.252802535788712	0.0428621609531852	6.28927132099455	-2.64417289611286	0.0103739328601308	TRUE	TRUE	TRUE	TRUE	TRUE
E2F3	0.138404308403142	5.95995780986056e-54	0.323	0.168	0.151445199417393	0.118665993358783	7.16586894405763	2.09937123540865	0.0398882375023914	TRUE	TRUE	FALSE	FALSE	FALSE
E2F4	0.0244452201529916	1.2175564719608e-22	0.084	0.036							TRUE	FALSE	FALSE	FALSE
E4F1	-0.0250997370427978	1.14657016171097e-05	0.056	0.031							TRUE	FALSE	FALSE	FALSE
EAF1	-0.0250725111329477	6.37122514617739e-06	0.053	0.029							TRUE	FALSE	FALSE	FALSE
EAF2	0.135608298579482	2.48512336187365e-54	0.186	0.079	0.217507402474861	0.0599806172463727	5.83852875335909	2.47567535028831	0.0160621392779116	TRUE	TRUE	FALSE	FALSE	FALSE
EAPP	-0.0315657166627633	4.9839689345752e-19	0.14	0.076							TRUE	FALSE	FALSE	FALSE
EARS2	0.0434322367200477	2.59802845272682e-20	0.065	0.026							TRUE	FALSE	FALSE	FALSE
EBAG9	-0.0554406251685126	2.17361206552437e-05	0.063	0.036							TRUE	FALSE	FALSE	FALSE
EBI3	0.0632732213312581	7.28736931880958e-45	0.148	0.062							TRUE	FALSE	FALSE	FALSE
EBLN3P	0.0269093570506906	4.0502328860376e-24	0.116	0.055							TRUE	FALSE	FALSE	FALSE
EBPL	0.0136723472961396	1.22299210936856e-11	0.062	0.03							TRUE	FALSE	FALSE	FALSE
ECD	-0.00808426065754847	5.01447956571987e-23	0.133	0.068							TRUE	FALSE	FALSE	FALSE
ECHDC1	0.115912830749256	2.83659019414854e-71	0.307	0.141	0.204665489565305	0.0407348211438426	6.80427969455441	2.66734047913847	0.00975516374753078	TRUE	TRUE	TRUE	TRUE	TRUE
ECHDC2	0.0789188828780761	2.62241090806549e-48	0.276	0.14	0.0916606914229478	0.370702850625728	6.62276470941072	1.29750123534167	0.19929650831906	TRUE	TRUE	FALSE	FALSE	FALSE
ECHS1	-0.156432890484327	1	0.098	0.074							FALSE	FALSE	FALSE	FALSE
ECI1	0.00775516428702719	8.53192198293783e-11	0.066	0.034							TRUE	FALSE	FALSE	FALSE
ECI2	-0.00350031488868635	2.01252774122333e-10	0.057	0.028							TRUE	FALSE	FALSE	FALSE
ECPAS	-0.0450480072644366	1.65761384239097e-30	0.368	0.217	-0.193833247292107	0.0129546276693165	7.59035652477377	-3.1882767662498	0.00224996211242147	TRUE	TRUE	TRUE	TRUE	TRUE
ECSIT	-0.0673426041400969	6.84748091180958e-06	0.099	0.063							TRUE	FALSE	FALSE	FALSE
EDA	0.232395564823815	1.16286683905868e-56	0.402	0.226	0.125373050950852	0.158510459180207	8.27189474042844	1.92618501625141	0.0586985939121805	TRUE	TRUE	FALSE	FALSE	FALSE
EDC3	-0.0114195127708485	9.47486402254996e-19	0.101	0.05							TRUE	FALSE	FALSE	FALSE
EDEM1	0.0741352694710151	1.14451727790857e-39	0.125	0.051							TRUE	FALSE	FALSE	FALSE
EDEM2	0.0132044595133348	2.03731781173783e-18	0.089	0.042							TRUE	FALSE	FALSE	FALSE
EDEM3	0.0746686563227287	1.8187783385213e-46	0.267	0.136	0.0874079421387374	0.534263130335102	6.35383003770838	0.947836945070037	0.34691580936476	TRUE	TRUE	FALSE	FALSE	FALSE
EDF1	-0.250696226352935	1	0.146	0.117							FALSE	FALSE	FALSE	FALSE
EDIL3	-0.318848384389792	1	0.155	0.142	-0.703150355814304	1.26864999106875e-08	5.88657033239891	-7.64239986912106	1.71482911315082e-10	TRUE	FALSE	TRUE	FALSE	FALSE
EDRF1	0.0609812330828374	1.34269223636872e-39	0.169	0.078							TRUE	FALSE	FALSE	FALSE
EEA1	0.0195574067542299	3.62833360091274e-50	0.344	0.182	0.036903381281091	0.718791666550146	7.34777149311598	0.570300504358964	0.570548121361187	TRUE	TRUE	FALSE	FALSE	FALSE
EED	0.0728238812691955	6.42016841202288e-44	0.193	0.09	0.0281884311167243	0.853071070935832	6.16316833687184	0.309774684990548	0.757777745490819	TRUE	TRUE	FALSE	FALSE	FALSE
EEF1A1	-0.155439540255215	2.0289725368456e-13	0.31	0.202	-0.166964108659067	0.0849237214972298	6.60004913068678	-2.29015941552974	0.0254489601528296	TRUE	TRUE	FALSE	FALSE	FALSE
EEF1A2	-0.275535585515589	1	0.228	0.192	-0.387810720213725	0.00313862349917144	5.81133904331923	-3.7418240039613	0.000403434390100078	TRUE	FALSE	TRUE	FALSE	FALSE
EEF1AKMT1	-0.0274120342760809	9.78700761261946e-05	0.059	0.034							TRUE	FALSE	FALSE	FALSE
EEF1B2	-0.00971463377067722	3.16866324203196e-22	0.102	0.048							TRUE	FALSE	FALSE	FALSE
EEF1D	-0.115561291700965	1.29437255850388e-20	0.204	0.117	-0.25523134675711	0.0223468755628165	6.38035476873207	-2.94131036399097	0.00459931868890407	TRUE	TRUE	TRUE	TRUE	TRUE
EEF2	-0.183352428089476	1.92789049008727e-06	0.231	0.159	-0.223105897921627	0.103148557684111	6.03610776836485	-2.18447342485658	0.0327421569370619	TRUE	TRUE	FALSE	FALSE	FALSE
EEF2K	0.00102938941197883	7.31885764950634e-23	0.155	0.083							TRUE	FALSE	FALSE	FALSE
EEFSEC	0.140729882215633	1.34090584630223e-57	0.292	0.144	0.136719575760717	0.204389432104705	6.8144863743842	1.75225346047403	0.0847061533206187	TRUE	TRUE	FALSE	FALSE	FALSE
EEPD1	0.158778286181108	7.90873123746957e-38	0.403	0.244	0.150379037555566	0.117596509233501	7.5804166604642	2.10630750189844	0.0392588193283989	TRUE	TRUE	FALSE	FALSE	FALSE
EFCAB11	0.0454115862535359	6.34162984495864e-19	0.122	0.065							TRUE	FALSE	FALSE	FALSE
EFCAB13	0.102119200711607	6.43236570174781e-57	0.263	0.125	0.0519646938112888	0.65970205015902	6.61205114755245	0.68218528738545	0.497678822843759	TRUE	TRUE	FALSE	FALSE	FALSE
EFCAB14	0.119324506730122	1.42127375936941e-50	0.19	0.084	0.200018969585881	0.0834215597443101	6.08240969532734	2.30069748657941	0.0248073294215418	TRUE	TRUE	FALSE	FALSE	FALSE
