Rank	Term	P_value	Z_score	Combined_score	Overlapping_genes	Adjusted_p_value	Old_p_value	Old_adjusted_p_value	Library	Query_label	TF	neglog10_adjP
455	REST 18959480 ChIP-ChIP MESCs Mouse	0.22918377072452262	1.331759856392527	1.9619900448355465	MKLN1;DOCK4;CCNH;SLC9A9;ELMO1;BLNK;HCLS1;RAF1;PLXDC2;ST6GALNAC3;PIK3AP1	0.35813112304425404	0	0	ChEA_2022	primary_candidate	REST	0.44595793539960116
456	TDRD3 21172665 ChIP-Seq MCF-7 Human	0.23322850177044344	1.653970688479891	2.4077456858809203	CEBPB;WSB1;RAP1A;ANKRD44	0.3636523349973361	0	0	ChEA_2022	primary_candidate	TDRD3	0.43931361949581205
457	MNX1 26342078 ChIP-Seq MIN6-4N Mouse	0.23588720764549634	1.3407018311811483	1.936511765383922	FAM135A;ANKRD44;WNT5A;RANBP9;TAB2;TBC1D12;NPL;SRGAP2;RREB1;RHOQ	0.3661917131789255	0	0	ChEA_2022	primary_candidate	MNX1	0.4362914878917395
458	NANOG 18692474 ChIP-Seq MEFs Mouse	0.23588720764549634	1.3407018311811483	1.936511765383922	ENTPD1;B4GALT1;RNF13;DOCK8;WNT5A;BLNK;TBC1D9;IL6ST;RREB1;ETV6	0.3661917131789255	0	0	ChEA_2022	primary_candidate	NANOG	0.4362914878917395
459	POU2F1 27270436 ChIP-Seq LNCaP Human Prostate Carcinoma	0.23860454590417518	1.636808367071525	2.3454608129144883	LYN;SPRED1;HNRNPC;IL6ST	0.36879963508232294	0	0	ChEA_2022	primary_candidate	POU2F1	0.43320951734132557
460	JUN 26020271 ChIP-Seq HCASMC Human CoronaryArtery	0.23860454590417518	1.636808367071525	2.3454608129144883	MBNL1;USP53;RANBP9;RHOQ	0.36879963508232294	0	0	ChEA_2022	primary_candidate	JUN	0.43320951734132557
461	TFEB 21752829 ChIP-Seq HELA Human	0.24230782500063064	1.527109629276812	2.164748691724775	UVRAG;FAM13A;DIP2B;PHC3;PICALM	0.3733157585611415	0	0	ChEA_2022	primary_candidate	TFEB	0.4279236770662039
462	SMC4 20622854 ChIP-Seq HELA Human	0.24257648446588945	1.330291177748805	1.88427526586132	UVRAG;DOCK4;MBNL1;SPRED1;B4GALT1;ANKRD44;WNT5A;PTPRJ;GAB2;DIP2B	0.3733157585611415	0	0	ChEA_2022	primary_candidate	SMC4	0.4279236770662039
463	RXR 22158963 ChIP-Seq LIVER Mouse	0.24380040274929168	1.3284143518518519	1.8749312028860379	MEF2A;UVRAG;CEBPB;B4GALT1;FAM13A;PDK4;PTPRJ;IL6ST;PIK3AP1;ETV6	0.37358208266109133	0	0	ChEA_2022	primary_candidate	RXR	0.42761396110366
464	RAD21 21589869 ChIP-Seq MESCs Mouse	0.24380040274929168	1.3284143518518519	1.8749312028860379	SH3RF3;CEBPB;RAP1A;GNAQ;WNT5A;PLA2G4A;IL6ST;PLD1;WDFY4;RREB1	0.37358208266109133	0	0	ChEA_2022	primary_candidate	RAD21	0.42761396110366
465	STAT3 19079543 ChIP-ChIP MESCs Mouse	0.24604029158011728	1.517635918882664	2.128120097400907	P2RY12;GAB2;IL6ST;PLD1;ARHGAP24	0.3762035426095987	0	0	ChEA_2022	primary_candidate	STAT3	0.42457711912972224
466	GBX2 23144817 ChIP-Seq PC3 Human	0.2475577922076872	2.1283878630817408	2.971466176930153	ELMO1;FBXO11	0.3777115670808275	0	0	ChEA_2022	primary_candidate	GBX2	0.4228397150865499
467	POU5F1 18347094 ChIP-ChIP MESCs Mouse	0.24933660267668867	1.3200287666307084	1.833455905651362	LYN;P2RY12;FGD4;ENTPD1;SPRED1;WSB1;SLC9A9;ELMO1;TBC1D9;IL6ST	0.37961097324009774	0	0	ChEA_2022	primary_candidate	POU5F1	0.42066124211212214
468	LMO2 26923725 Chip-Seq MACROPHAGESS Mouse	0.24988674263725194	1.763427609630008	2.44542881712887	SH3RF3;MKLN1;DIP2B	0.3796356282373635	0	0	ChEA_2022	primary_candidate	LMO2	0.4206330364428526
469	JUN 21703547 ChIP-Seq K562 Human	0.2555103448313175	1.3574798577339042	1.8522709240281598	MKLN1;WSB1;GPR34;BMP2K;PLA2G4A;GAB2;ARHGAP24;RHOQ	0.3873515035715709	0	0	ChEA_2022	primary_candidate	JUN	0.4118947539051596
470	NCOR 22424771 ChIP-Seq 293T Human	0.2599173736950072	1.3044529805093186	1.7576088475928144	SH3RF3;BLNK;HNRNPC;TBC1D12;NPL;ANKS1A;SOCS6;FBXO11;PAG1;TLR2	0.3927438099020973	0	0	ChEA_2022	primary_candidate	NCOR	0.40589065121872625
471	TP53 18474530 ChIP-ChIP U2OS Human	0.2601720597241741	1.483099243710449	1.9968627652581592	BNC2;TCF12;FOXN3;NPL;ARHGAP15	0.3927438099020973	0	0	ChEA_2022	primary_candidate	TP53	0.40589065121872625
472	ETS1 22383799 ChIP-Seq G1ME Mouse	0.26166360717488774	1.322132740905304	1.7725774720096723	ENTPD1;RAP1A;CCNH;IFNGR1;MGAT4A;PTPRJ;NPL;SRGAP2;ETV6	0.3935313727704777	0	0	ChEA_2022	primary_candidate	ETS1	0.40502063947268047
473	GATA6 21074721 ChIP-Seq CACO-2 Mouse	0.26180075853788465	1.3017394391196309	1.7445541333338432	APBB1IP;PHC2;PTPRC;RAP1A;PLA2G4A;NPL;SRGAP2;ST6GALNAC3;WDFY4;C1QC	0.3935313727704777	0	0	ChEA_2022	primary_candidate	GATA6	0.40502063947268047
474	NANOG 20526341 ChIP-Seq ESCs Human	0.2643192685159765	1.2981375256709864	1.727298619102808	PHC2;FAM135A;PTPRC;CHST11;USP53;FAM13A;PTPRJ;FOXN3;FBXO11;MED13L	0.3964789027739647	0	0	ChEA_2022	primary_candidate	NANOG	0.40177991718022077
475	EGR1 19374776 ChIP-ChIP THP-1 Human	0.2674715018007107	3.2851465474416295	4.3322615615299345	CDK6	0.39953271379341093	0	0	ChEA_2022	primary_candidate	EGR1	0.3984476548023256
476	P53 21459846 ChIP-Seq SAOS-2 Human	0.2674790038898222	1.2936608781589722	1.7059689775910925	ENTPD1;RBM47;FAM135A;B3GNT5;TBC1D9;HCLS1;OLR1;PLD1;RHOQ;ETV6	0.39953271379341093	0	0	ChEA_2022	primary_candidate	P53	0.3984476548023256
477	POU5F1 18358816 ChIP-ChIP MESCs Mouse	0.26921967009847486	1.5467752234993615	2.0297211627280705	ENTPD1;SPRED1;TBC1D9;IL6ST	0.4012896969392361	0	0	ChEA_2022	primary_candidate	POU5F1	0.3965419905773446
478	OLIG2 26023283 ChIP-Seq AINV15 Mouse	0.2700159112706718	1.2900999859174764	1.6890948735047233	PHC2;DOCK4;CDK6;CHST11;BNC2;GNAQ;WNT5A;BLNK;CPVL;WDFY4	0.40163454584403274	0	0	ChEA_2022	primary_candidate	OLIG2	0.39616893922910495
479	CTCF 33576154 ChIP-Seq Human HilarLN ProstateCancer	0.2732475274400546	1.1922459631836768	1.5467927302327404	LYN;MEF2A;DOCK4;CEBPB;PRKCH;USP53;ANKRD44;FAM13A;PTPRJ;GAB2;FBXO11;MED13L;SH3RF3;CDK6;ELMO1;PELI1;HNRNPC;DIP2B;IL6ST;PAG1;C1QC	0.4055595517773718	0	0	ChEA_2022	primary_candidate	CTCF	0.3919453655974274
480	CSB 26484114 Chip-Seq FIBROBLAST Human	0.2738361625012183	1.2847923681257014	1.6640955785309866	LYN;CEBPB;RAP1A;MAML2;USP53;ELMO1;FOXN3;RIN2;RHOQ;ETV6	0.4055595517773718	0	0	ChEA_2022	primary_candidate	CSB	0.3919453655974274
481	ZNF263 19887448 ChIP-Seq K562 Human	0.2748013108427819	3.1805355138688474	4.108319823136149	CDK6	0.4055595517773718	0	0	ChEA_2022	primary_candidate	ZNF263	0.3919453655974274
482	BRD4 28847988 ChIP-Seq BCBL1 Human Blood Lymphoma	0.27534679392621736	1.9703881552621048	2.5412567098567544	TAB2;PHC3	0.4055595517773718	0	0	ChEA_2022	primary_candidate	BRD4	0.3919453655974274
483	SOX2 18555785 ChIP-Seq MESCs Mouse	0.27550669973061964	1.6692487326992083	2.1519008736149394	SPRED1;IL6ST;ETV6	0.4055595517773718	0	0	ChEA_2022	primary_candidate	SOX2	0.3919453655974274
484	KLF4 18358816 ChIP-ChIP MESCs Mouse	0.27847294312691445	1.3199010250972074	1.6874068440379668	SPRED1;WSB1;RNF13;B3GNT5;ELMO1;TBC1D9;IL6ST;RAF1	0.408235592913889	0	0	ChEA_2022	primary_candidate	KLF4	0.3890891330540102
485	FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer	0.27847294312691445	1.3199010250972074	1.6874068440379668	DOCK4;MBNL1;RAP1A;CHST11;TBC1D9;RIN2;ARHGAP24;RHOQ	0.408235592913889	0	0	ChEA_2022	primary_candidate	FOSL1	0.3890891330540102
486	CTBP1 25329375 ChIP-Seq LNCAP Human	0.28178476071652686	1.3812359305787525	1.7494896721017268	APBB1IP;PRKCH;SCIN;MAML2;CHST11;GNAQ	0.4122406684556597	0	0	ChEA_2022	primary_candidate	CTBP1	0.38484916633009575
487	TCF4 18268006 ChIP-ChIP LS174T Human	0.2850201560917005	1.6369960606822562	2.0547498893124985	MGAT4A;PLA2G4A;ST6GALNAC3	0.4150099459988461	0	0	ChEA_2022	primary_candidate	TCF4	0.3819414949971707
488	ZFP322A 24550733 ChIP-Seq MESCs Mouse	0.28566008980872587	3.0355065809611266	3.8033460819667058	SOCS6	0.4150099459988461	0	0	ChEA_2022	primary_candidate	ZFP322A	0.3819414949971707
489	TBX2 33478486 ChIP-Seq IMR90 Human Lung	0.28573111937462586	1.2216259193003378	1.5303357396485522	DOCK4;PRKCH;WNT5A;FAM13A;PLD1;APBB1IP;MKLN1;SCIN;ELMO1;PDK4;RAF1;WDFY4;RHOQ;TLR2	0.4150099459988461	0	0	ChEA_2022	primary_candidate	TBX2	0.3819414949971707
490	SOX2 22085726 ChIP-Seq NPCs Mouse	0.2860124803648869	1.2861318835984565	1.6098767845923736	PHC2;SCIN;GNAQ;FAM13A;KCNK13;MAML3;ARHGAP15;TLR2;C1QC	0.4150099459988461	0	0	ChEA_2022	primary_candidate	SOX2	0.3819414949971707
491	TET1 21490601 ChIP-Seq MESCs Mouse	0.28928736666179006	1.263957987838585	1.56773099791396	MEF2A;SH3RF3;CHST11;TBC1D9;PTPRJ;MAML3;TBC1D12;RREB1;RHOQ;ETV6	0.41890696068540273	0	0	ChEA_2022	primary_candidate	TET1	0.37788242320969223
492	CTNNB1 20615089 ChIP-ChIP FETAL BRAIN Human	0.29046993719433417	1.6191094773499903	2.001632501785514	CX3CR1;SPRED1;RIN2	0.41976448240888536	0	0	ChEA_2022	primary_candidate	CTNNB1	0.37699431121906857
493	EZH2 27304074 Chip-Seq ESCs Mouse	0.2938564712222849	1.4081333039712252	1.724489916700905	SH3RF3;PRKCH;WNT5A;KCNK13;MAML3	0.4237970609311249	0	0	ChEA_2022	primary_candidate	EZH2	0.37284205948416815
494	CREB1 26743006 Chip-Seq LNCaP-abl Human	0.2944948738114798	1.257150715071507	1.5368588070682272	MEF2A;PHC2;RBM47;CEBPB;PRKCH;KCNK13;TBC1D12;FOXN3;NPL;ETV6	0.4238580066395995	0	0	ChEA_2022	primary_candidate	CREB1	0.3727796086455088
495	FOXP2 21765815 ChIP-ChIP NEURO2A Mouse	0.29775890468407273	1.4000291992116214	1.6960950044629721	DOCK8;TCF12;PLA2G4A;PTPRJ;MAML3	0.42683396128553774	0	0	ChEA_2022	primary_candidate	FOXP2	0.36974103298672506
496	MAF 26560356 Chip-Seq TH1 Human	0.2977632134987718	1.2529302899444787	1.5178707867455195	PHC2;CEBPB;RAP1A;MAML2;USP53;ST8SIA4;NPL;ARHGAP15;FBXO11;ETV6	0.42683396128553774	0	0	ChEA_2022	primary_candidate	MAF	0.36974103298672506
497	CLOCK 20551151 ChIP-Seq 293T Human	0.29865969256628877	1.5929875146206784	1.9250465676656758	MEF2A;CEBPB;PLD1	0.4272576286008678	0	0	ChEA_2022	primary_candidate	CLOCK	0.36931017429550095
498	PBX1 22567123 ChIP-ChIP OVCAR3 Human	0.3036716892006294	1.2453987730061349	1.4842763838793658	UVRAG;DOCK4;MBNL1;SPRED1;PRKCH;DOCK8;WNT5A;ELMO1;SRGAP2;ARHGAP24	0.4335553634972842	0	0	ChEA_2022	primary_candidate	PBX1	0.3629554367664723
499	REST 19997604 ChIP-ChIP NEURONS Mouse	0.307411039924415	1.3014310562934852	1.5351284254511666	UVRAG;CEBPB;RANBP9;TBC1D12;PHC3;SAMSN1;RREB1	0.43657417288625033	0	0	ChEA_2022	primary_candidate	REST	0.3599419601173898
500	CTCF 21964334 Chip-Seq Bcells Human	0.3076282146498051	1.2404237978810106	1.4622901171075902	SH3RF3;CEBPB;CHST11;ELMO1;PTPRJ;MAML3;FOXN3;PIK3AP1;RHOQ;C1QC	0.43657417288625033	0	0	ChEA_2022	primary_candidate	CTCF	0.3599419601173898
501	ZFP281 27345836 Chip-Seq ESCs Mouse	0.3076282146498051	1.2404237978810106	1.4622901171075902	ZEB2;FAM135A;CDK6;WNT5A;KCNK13;PELI1;HNRNPC;MAML3;SRGAP2;RREB1	0.43657417288625033	0	0	ChEA_2022	primary_candidate	ZFP281	0.3599419601173898
502	ESR1 15608294 ChIP-ChIP MCF-7 Human	0.31037523789289684	2.74346201743462	3.209777224050686	CCNH	0.4395952074538838	0	0	ChEA_2022	primary_candidate	ESR1	0.3569470509793893
503	ATF3 23680149 ChIP-Seq GBM1-GSC Human	0.3115982275747086	1.2354851806739748	1.4406259470234386	SH3RF3;PHC2;ZEB2;CEBPB;B4GALT1;USP53;B3GNT5;FAM13A;IL6ST;RHOQ	0.4404499797328386	0	0	ChEA_2022	primary_candidate	ATF3	0.3561034056616833
504	SPI1 26923725 Chip-Seq HPCs Mouse	0.31589768143208036	1.245451270041434	1.43517946902656	ZEB2;FAM135A;B3GNT5;ANKRD44;TCF12;HCLS1;PHC3;SAMSN1;ETV6	0.4456413720202562	0	0	ChEA_2022	primary_candidate	SPI1	0.35101449735397405
505	MYC 22102868 ChIP-Seq BL Human	0.31746455197242796	1.4258849557522124	1.6360448763506776	MKLN1;BLNK;PIK3AP1;ETV6	0.44696494347009164	0	0	ChEA_2022	primary_candidate	MYC	0.34972653828761446
506	CTCF 27219007 Chip-Seq ERYTHROID Human	0.3189100544841463	1.2265241648181757	1.4017284525403795	LYN;SH3RF3;SPRED1;RAP1A;MAML2;KCNK13;MAML3;FOXN3;PLXDC2;C1QC	0.4481127445419526	0	0	ChEA_2022	primary_candidate	CTCF	0.34861270436739356
507	SALL1 21062744 ChIP-ChIP HESCs Human	0.3207065055587057	2.6347687400318978	2.996335121708695	PICALM	0.44914961793437336	0	0	ChEA_2022	primary_candidate	SALL1	0.3476089654120097
508	KLF6 26769127 Chip-Seq PDAC-Cell Line Human	0.3209114007182302	1.2241009125067097	1.391301106075012	PHC2;RAP1A;MAML2;B3GNT5;PTPRJ;SOCS6;PIK3AP1;FBXO11;MED13L;C1QC	0.44914961793437336	0	0	ChEA_2022	primary_candidate	KLF6	0.3476089654120097
509	TBX2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma	0.3250648987681852	1.180857118053881	1.3269650747602	WASHC4;PRKCH;B4GALT1;USP53;TCF12;RANBP9;GAB2;FBXO11;CHST11;BMP2K;MAML3;SRGAP2;PAG1;PICALM	0.4540690432695082	0	0	ChEA_2022	primary_candidate	TBX2	0.3428781056645746
510	STAT5A 28732065 ChIP-Seq J2E Mouse Blood	0.32750873980152984	2.566951566951567	2.865335397718705	B4GALT1	0.45569219960643387	0	0	ChEA_2022	primary_candidate	STAT5A	0.34132840546819154
511	IRF1 21803131 ChIP-Seq PrimaryMonocytes Human Connective	0.32750873980152984	2.566951566951567	2.865335397718705	PIK3AP1	0.45569219960643387	0	0	ChEA_2022	primary_candidate	IRF1	0.34132840546819154
512	POU5F1 18692474 ChIP-Seq MESCs Mouse	0.33344403060215366	1.1560834322264015	1.2697036032693048	LYN;P2RY12;ENTPD1;RNF13;ANKRD44;WNT5A;TBC1D9;PTPRJ;ARHGAP24;FGD4;SPRED1;SLC9A9;ELMO1;GNB4;DIP2B;IL6ST;RAF1	0.4630443471838501	0	0	ChEA_2022	primary_candidate	POU5F1	0.33437741326947146
513	DROSHA 22980978 ChIP-Seq HELA Human	0.335634150295272	1.4849931440759738	1.6212168378596779	SLC9A9;RANBP9;RIN2	0.46517715567239454	0	0	ChEA_2022	primary_candidate	DROSHA	0.33238162113410186
514	SOX2 21211035 ChIP-Seq GBM Human Brain Glioblastoma	0.3375858460637784	2.471505175208879	2.6838950656014107	APBB1IP	0.4669718609948374	0	0	ChEA_2022	primary_candidate	SOX2	0.3307092885620649
515	PKCTHETA 26484144 Chip-Seq BREAST Human	0.33974488247003776	1.4738739192901973	1.591135753814123	MEF2A;PRKCH;PLA2G4A	0.4690458474489259	0	0	ChEA_2022	primary_candidate	PKCTHETA	0.3287847045750671
516	PU.1 20513432 ChIP-Seq MACROPHAGES Mouse	0.3414487249469976	1.213186813186813	1.3036393017857213	LYN;MEF2A;ENTPD1;PTPRC;GNAQ;PELI1;IL6ST;PLD1;ETV6	0.47048458030487456	0	0	ChEA_2022	primary_candidate	PU.1	0.3274546056017472
517	ASXL1 24218140 ChIP-Seq BMDM Mouse	0.34475285279714774	1.3660865874363328	1.4547831570875653	WSB1;GNAQ;BLNK;SRGAP2	0.47377122310678915	0	0	ChEA_2022	primary_candidate	ASXL1	0.3244313218856767
518	CDH4 35650610 ChIP-Seq mESC Mouse Stem Autism	0.3451666576221052	1.3093559646841422	1.3927984877112238	LYN;UVRAG;TAB2;PAG1;MED13L	0.47377122310678915	0	0	ChEA_2022	primary_candidate	CDH4	0.3244313218856767
519	EZH2 23942234 ChIP-Seq MYOBLASTS AND MYOTUBES Mouse	0.3481550680492605	1.3040632669757295	1.3759266734488922	PRKCH;KCNK13;PTPRJ;PHC3;MED13L	0.47672634858035273	0	0	ChEA_2022	primary_candidate	EZH2	0.3217308440309612
520	GABPA 29892750 ChIP-Seq EML Mouse BoneMarrow	0.34889333932203864	1.6440281030444965	1.7311435435085258	UVRAG;SAMSN1	0.47672634858035273	0	0	ChEA_2022	primary_candidate	GABPA	0.3217308440309612
521	ZFP281 18358816 ChIP-ChIP MESCs Mouse	0.34933112181485765	1.44855273592387	1.5234936602027869	CDK6;WNT5A;KCNK13	0.47672634858035273	0	0	ChEA_2022	primary_candidate	ZFP281	0.3217308440309612
522	HIF1A 21447827 ChIP-Seq MCF-7 Human	0.3525193991192274	1.6304961008793761	1.700036148605194	WSB1;SLC9A9	0.47916486432840233	0	0	ChEA_2022	primary_candidate	HIF1A	0.31951503491702354
523	RNF2 27304074 Chip-Seq NSC Mouse	0.3531397874937874	1.2953329269118743	1.348300776647872	APBB1IP;CDK6;BNC2;ANKRD44;PAG1	0.47916486432840233	0	0	ChEA_2022	primary_candidate	RNF2	0.31951503491702354
524	GATA3 30127528 ChIP-Seq BE2C Human Brain Neuroblastoma	0.3531397874937874	1.2953329269118743	1.348300776647872	PRKCH;USP53;TCF12;SRGAP2;SAMSN1	0.47916486432840233	0	0	ChEA_2022	primary_candidate	GATA3	0.31951503491702354
525	DMRT1 21621532 ChIP-ChIP FETAL Ovary	0.35729370848339814	2.3003599210495764	2.367523811703655	ZEB2	0.4838777652032306	0	0	ChEA_2022	primary_candidate	DMRT1	0.3152643338149198
526	GATA3 20176728 ChIP-ChIP TSCs Mouse	0.36299515265679844	1.3288567493112948	1.3466179806838539	RAP1A;GNB4;RANBP9;PICALM	0.48976305165430806	0	0	ChEA_2022	primary_candidate	GATA3	0.31001398170194777
527	GATA3 26560356 Chip-Seq TH1 Human	0.3630170579772438	1.187459599224305	1.2032592884749949	LYN;CDK6;SCIN;ST8SIA4;HCLS1;TAB2;ARHGAP15;SAMSN1;RREB1	0.48976305165430806	0	0	ChEA_2022	primary_candidate	GATA3	0.31001398170194777
528	TCF3 18692474 ChIP-Seq MEFs Mouse	0.3652757455336837	1.3243410214168039	1.3337474758736885	B4GALT1;TBC1D9;IL6ST;C1QC	0.4911508964482564	0	0	ChEA_2022	primary_candidate	TCF3	0.3087850589425161
529	IRF4 20064451 ChIP-Seq CD4+T Mouse	0.3661181084635385	1.273151232511659	1.2792614632972348	HNRNPC;NPL;CPVL;SOCS6;FBXO11	0.4911508964482564	0	0	ChEA_2022	primary_candidate	IRF4	0.3087850589425161
530	CBP 20019798 ChIP-Seq JUKART Human	0.3661181084635385	1.273151232511659	1.2792614632972348	HNRNPC;NPL;CPVL;SOCS6;FBXO11	0.4911508964482564	0	0	ChEA_2022	primary_candidate	CBP	0.3087850589425161
531	STAT3 1855785 ChIP-Seq MESCs Mouse	0.3711882732823037	1.3937571592210767	1.3812772763484404	PDK4;IL6ST;ETV6	0.4960927138779392	0	0	ChEA_2022	primary_candidate	STAT3	0.3044371514073593
532	MYC 22102868 ChIP-Seq CA46 Human Blood BurkittsLymphoma	0.37157647389158377	1.142866419897396	1.1314384235314485	PHC2;MBNL1;RNF13;RANBP9;PHC3;ETV6;APBB1IP;MKLN1;CDK6;HCLS1;HNRNPC;MAML3;PIK3AP1	0.4960927138779392	0	0	ChEA_2022	primary_candidate	MYC	0.3044371514073593
533	ZIC3 20872845 ChIP-ChIP MESCs Mouse	0.3723359235966808	1.5598348288731836	1.5410525640839263	SPRED1;IL6ST	0.4960927138779392	0	0	ChEA_2022	primary_candidate	ZIC3	0.3044371514073593
534	SOX17 20123909 ChIP-Seq XEN Mouse	0.37259283995895853	1.19011711856249	1.1749657820688257	MKLN1;WSB1;TCF12;KCNK13;PLA2G4A;GAB2;RIN2;RHOQ	0.4960927138779392	0	0	ChEA_2022	primary_candidate	SOX17	0.3044371514073593
535	ZNF652 21678463 ChIP-ChIP ZR75-1 Human	0.3764209201158763	2.1512979254914737	2.101919815261755	PLXDC2	0.5002528489764262	0	0	ChEA_2022	primary_candidate	ZNF652	0.30081042934598845
536	CREB1 15753290 ChIP-ChIP HEK293T Human	0.3779956343059781	1.3774564155795135	1.3400896497082522	WSB1;CCNH;IFNGR1	0.5014083880439374	0	0	ChEA_2022	primary_candidate	CREB1	0.29980840501935596
537	TBX5 21415370 ChIP-Seq HL-1 Mouse	0.3789494695250996	1.1692251047921152	1.1345603966068554	CDK6;GNB4;BMP2K;HNRNPC;FOXN3;NPL;RAF1;RREB1;ARHGAP24	0.5017375657958023	0	0	ChEA_2022	primary_candidate	TBX5	0.29952338151747304
538	CEBPB 22108803 ChIP-Seq LS180 Human	0.38185427253558124	1.1659651402581994	1.1224935625884518	CEBPB;CDK6;CCNH;ANKRD44;BMP2K;BLNK;TBC1D12;DIP2B;MED13L	0.503849578409635	0	0	ChEA_2022	primary_candidate	CEBPB	0.29769910049343695
539	SOX2 18692474 ChIP-Seq MEFs Mouse	0.382580800156622	1.1651527663088357	1.119496727961971	ENTPD1;B4GALT1;RNF13;WNT5A;BLNK;TBC1D9;IL6ST;RREB1;ETV6	0.503849578409635	0	0	ChEA_2022	primary_candidate	SOX2	0.29769910049343695
540	CDKN2AIP 20523734 ChIP-Seq CORTICAL Neurons	0.38267056588073545	2.105794790005316	2.022786046627892	MAML2	0.503849578409635	0	0	ChEA_2022	primary_candidate	CDKN2AIP	0.29769910049343695
541	EED 16625203 ChIP-ChIP MESCs Mouse	0.3846455856388171	1.2871260683760684	1.2297626249305442	CHST11;WNT5A;KCNK13;ST8SIA4	0.5047327692203009	0	0	ChEA_2022	primary_candidate	EED	0.2969384982590604
542	TAL1 22897851 ChIP-Seq JUKARTE6-1 Human	0.3847611264661084	1.1627218934911243	1.11055357124391	CX3CR1;IFNGR1;TCF12;MAML3;CPVL;RIN2;PAG1;ETV6;TLR2	0.5047327692203009	0	0	ChEA_2022	primary_candidate	TAL1	0.2969384982590604
543	ERA 21632823 ChIP-Seq H3396 Human	0.3883973289846245	1.1586911491064846	1.0958048318194102	DOCK4;CEBPB;WSB1;PTPRC;B4GALT1;RNF13;RANBP9;PTPRJ;RAF1	0.5085644583942321	0	0	ChEA_2022	primary_candidate	ERA	0.2936539942637605
544	PRDM16 22522345 ChIP-ChIP PALATE MESENCHYMAL Mouse	0.39192894652386845	2.0410224695938983	1.9117741389719494	PHC3	0.5122453694457177	0	0	ChEA_2022	primary_candidate	PRDM16	0.29052195880917336
545	EVI1 22308434 ChIP-Seq SKOV3 Human Ovary OvarianCancer	0.39300153823958	1.2013223700940918	1.1219651202737189	MEF2A;FGD4;RBM47;FAM13A;RREB1;ARHGAP24	0.5127047590611769	0	0	ChEA_2022	primary_candidate	EVI1	0.2901326513046453
546	TAL1 20887958 ChIP-Seq HPC-7 Mouse	0.39567730945246754	1.1507064364207222	1.0668846932551164	LYN;MBNL1;SPRED1;CDK6;DOCK8;ELMO1;PELI1;TGFBR1;ETV6	0.5152501227485429	0	0	ChEA_2022	primary_candidate	TAL1	0.2879818960863362
547	GATA3 21867929 ChIP-Seq CD8 Mouse	0.39886893085922054	1.1588568566688577	1.065131307115051	CX3CR1;RAP1A;MGAT4A;TBC1D9;HCLS1;FOXN3;PIK3AP1;C1QC	0.5184566907511989	0	0	ChEA_2022	primary_candidate	GATA3	0.2852875165234471
548	KLF5 25053715 ChIP-Seq YYC3 Human	0.40077820125451413	1.1451771995387672	1.0470894728886533	UVRAG;ZEB2;RBM47;WSB1;GNAQ;PDK4;TAB2;RREB1;PICALM	0.5194464408796461	0	0	ChEA_2022	primary_candidate	KLF5	0.2844592250645577
549	EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	0.40109155561592924	1.2169059011164274	1.111723320402544	MAML2;SLC9A9;ELMO1;PLD1;PAG1	0.5194464408796461	0	0	ChEA_2022	primary_candidate	EWS-ERG	0.2844592250645577
550	RUNX1 22897851 ChIP-Seq JUKARTE6-1 Human	0.40296528254500336	1.1428224772073352	1.0387169131105563	CX3CR1;WSB1;B4GALT1;IFNGR1;ANKRD44;MAML3;FOXN3;PIK3AP1;ETV6	0.5209242107081771	0	0	ChEA_2022	primary_candidate	RUNX1	0.28322545763234336
551	VDR 22108803 ChIP-Seq LS180 Human	0.4040599390731852	1.9605862547039017	1.776667673398047	PLD1	0.5213913188403533	0	0	ChEA_2022	primary_candidate	VDR	0.28283620410577515
552	RBPJ 21746931 ChIP-Seq IB4 Human	0.40588214648701515	1.1396966784002656	1.0276558800697702	PHC2;PTPRC;RAP1A;PELI1;PLA2G4A;NPL;SRGAP2;ST6GALNAC3;C1QC	0.5227938517251228	0	0	ChEA_2022	primary_candidate	RBPJ	0.28166952854664523
553	NANOG 21062744 ChIP-ChIP HESCs Human	0.414141686032032	1.233974358974359	1.0878065508395487	B4GALT1;SLC9A9;BLNK;ST6GALNAC3	0.5318560511476386	0	0	ChEA_2022	primary_candidate	NANOG	0.2742058952455828
554	TFAP2C 20629094 ChIP-Seq MCF-7 Human	0.4146525217052044	1.171785743852968	1.031539871734535	SH3RF3;PRKCH;CALCR;TBC1D9;PLD1;RREB1	0.5318560511476386	0	0	ChEA_2022	primary_candidate	TFAP2C	0.2742058952455828
555	RARB 27405468 Chip-Seq BRAIN Mouse	0.4153660837312177	1.1296456352636128	0.992501027390582	SH3RF3;UVRAG;ENTPD1;PHC2;MBNL1;NPL;IL6ST;PLXDC2;PICALM	0.5318560511476386	0	0	ChEA_2022	primary_candidate	RARB	0.2742058952455828
556	MYBL2 22936984 ChIP-ChIP MESCs Mouse	0.41590993591854714	1.1394324099466921	0.9996087191707537	ZEB2;SPRED1;CDK6;KCNK13;RANBP9;DIP2B;IL6ST;SRGAP2	0.5318560511476386	0	0	ChEA_2022	primary_candidate	MYBL2	0.2742058952455828
