p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.56958010819763e-21,0.321095701786575,0.225,0.193,7.99447763262448e-17,0,BEX3
7.5851375425302e-89,0.319932585450373,0.801,0.754,2.359887992232e-84,0,ELMO1
5.27412960261967e-28,0.319888897972085,0.161,0.123,1.64088720196703e-23,0,RABAC1
5.86139551338358e-13,0.319405209744613,0.288,0.275,1.8235973721239e-08,0,PPARD
3.88299208015784e-22,0.319173595081909,0.372,0.353,1.20807649597871e-17,0,PFKFB3
7.4303861004889e-15,0.319159756884524,0.23,0.207,2.31174172358411e-10,0,SCG5
9.72471729096866e-10,0.318115473504737,0.362,0.363,3.02555404356617e-05,0,IGSF21
3.7432143149334e-13,0.31780491710423,0.313,0.304,1.16458883766208e-08,0,SEC14L1
2.33767945655935e-25,0.317670845858055,0.356,0.328,7.27298832524744e-21,0,RUBCNL
3.42912662373536e-09,0.31754135720542,0.148,0.13,0.000106686987517655,0,RPLP1
8.58148038485502e-19,0.317262678697053,0.227,0.199,2.66987017733609e-14,0,SEZ6L2
3.45684855112515e-13,0.316638585283327,0.136,0.115,1.07549472122606e-08,0,DLEU7
6.67374905771029e-26,0.31616564882454,0.372,0.344,2.07633680683482e-21,0,NFATC2
3.52060233406414e-23,0.315979247097523,0.367,0.346,1.09532979817404e-18,0,NCKAP1L
1.20096399861227e-16,0.315709770728867,0.253,0.229,3.73643919248248e-12,0,BIN2
1.24734664909499e-15,0.315461468311661,0.344,0.33,3.88074489466434e-11,0,PLD1
2.47262320808006e-10,0.314942367724524,0.256,0.242,7.69282532497869e-06,0,LINC01141
1.24465108024861e-30,0.314600381897851,0.474,0.453,3.87235844086947e-26,0,TNS3
6.70679347519122e-21,0.314032399766086,0.364,0.343,2.08661758600149e-16,0,ADAP2
1.2300395060778e-11,0.313862509203159,0.275,0.264,3.82689891130926e-07,0,ITGAV
3.67169580941056e-18,0.313028896775251,0.261,0.236,1.14233800022381e-13,0,MYOF
4.1452220972608e-27,0.312872734555709,0.434,0.412,1.28966149889978e-22,0,IKZF1
2.7289510096078e-19,0.31283666307161,0.127,0.099,8.49031238109179e-15,0,CEBPD
7.92769396250027e-23,0.31249316224347,0.114,0.085,2.46646414561308e-18,0,NINJ1
1.41620208922917e-12,0.312240291154528,0.345,0.342,4.40608794000978e-08,0,PRMT2
4.28524906162355e-06,0.31178096328325,0.118,0.105,0.133322668805232,0,SMIM35
8.49493628765587e-27,0.311433602065483,0.117,0.083,2.6429445778155e-22,0,HAMP
1.08125632831414e-10,0.310746099451164,0.282,0.271,3.36400468865095e-06,0,VAV1
6.76460056665697e-08,0.310621983092212,0.246,0.239,0.00210460252829832,0,BCAR3
1.04158598642923e-16,0.310485164343435,0.153,0.127,3.24058232097863e-12,0,PYGL
4.20330401041649e-05,0.310079774743997,0.156,0.146,1,0,FCGBP
1.14568660108926e-15,0.309790520260325,0.416,0.415,3.5644601533089e-11,0,IL6ST
1.45861105818821e-17,0.309337847802931,0.138,0.111,4.53803072423516e-13,0,TMEM132A
3.32935670737423e-23,0.309182269669828,0.379,0.359,1.03582945879827e-18,0,DOCK11
2.19003650682957e-22,0.308903395766024,0.235,0.203,6.81364158004815e-18,0,COX4I1
2.42827400350126e-17,0.308292138468369,0.437,0.428,7.55484607969311e-13,0,CPED1
3.26174321482477e-30,0.308197368978292,0.141,0.103,1.01479354899628e-25,0,HPCA
5.50570876641565e-11,0.307869512121548,0.306,0.301,1.71293611140724e-06,0,SYT17
9.32681399141102e-17,0.307541400177515,0.38,0.374,2.9017583690078e-12,0,STX7
1.92387086697331e-18,0.307392807639236,0.234,0.207,5.98554704132735e-14,0,HCLS1
9.78606994785925e-24,0.307389965633574,0.141,0.108,3.04464208217797e-19,0,OOEP
1.82708759918471e-05,0.307050329196761,0.115,0.105,0.568443493858347,0,P2RY13
6.37481722905867e-25,0.306834997146441,0.251,0.212,1.98333313630473e-20,0,LINC00278
3.88970289999313e-25,0.306613819700037,0.388,0.365,1.21016436624586e-20,0,FAM13A
1.15641013017247e-24,0.306340576325278,0.167,0.132,3.59782319699257e-20,0,ATP5IF1
4.26562834228841e-66,0.306330794971907,0.697,0.666,1.32712228985277e-61,0,SSH2
1.29696152082708e-08,0.306298189982738,0.236,0.226,0.00040351066835972,0,COTL1
4.09149926257355e-12,0.305123437318994,0.35,0.341,1.27294725057188e-07,0,MARCH3
2.87118979365312e-35,0.304884368910308,0.139,0.097,8.9328456860136e-31,0,LY6E
4.3504840397064e-16,0.304814836090161,0.16,0.135,1.35352259443346e-11,0,GRINA
1.4246768171273e-21,0.303164469996394,0.482,0.479,4.43245451344645e-17,0,SLC4A7
3.40112457635158e-08,0.301029648668044,0.231,0.225,0.0010581578781945,0,DCTN4
2.36276866429426e-07,0.300182130867416,0.236,0.231,0.00735104586835229,0,ANP32A
1.27980199658009e-83,0.300165589377314,0.753,0.71,3.98171997175996e-79,0,FCHSD2
1.01763736785582e-27,0.300129555837414,0.454,0.433,3.16607337887304e-23,0,SP100
4.14966245975379e-15,0.299592726834776,0.173,0.149,1.2910429844786e-10,0,SERF2
2.8798201051545e-19,0.299567789980408,0.204,0.174,8.95969631115667e-15,0,HIST1H2AC
2.80290370326339e-10,0.299338161404462,0.275,0.266,8.72039400159304e-06,0,ARHGEF6
1.15655973000787e-19,0.299296423847952,0.138,0.109,3.59828863200049e-15,0,MX1
6.61698740462606e-08,0.29890411725897,0.178,0.165,0.00205867712132726,0,TBC1D16
5.28965834684871e-20,0.298382507758416,0.314,0.287,1.64571850487157e-15,0,STMN2
1.71653049056253e-29,0.298223093602908,0.518,0.504,5.34046966223813e-25,0,AFF1
2.4633257594242e-15,0.29807225333258,0.157,0.132,7.66389910272056e-11,0,PIN1
3.60055381145752e-18,0.29619245694098,0.182,0.153,1.12020430182066e-13,0,SOD1
7.91238360667607e-22,0.296158518872393,0.214,0.182,2.46170078770906e-17,0,PARVG
1.09662994542077e-09,0.296152839844394,0.189,0.174,3.41183508619309e-05,0,AXL
3.34641918452556e-19,0.295891028362748,0.15,0.121,1.04113793668959e-14,0,UQCR10
2.26737194701287e-22,0.294938072482369,0.329,0.299,7.05424760154643e-18,0,IRAK3
5.44032021250488e-08,0.294226100738648,0.355,0.36,0.00169259242451452,0,TBC1D4
3.42339669404846e-27,0.294111877671144,0.156,0.119,1.06508717945236e-22,0,TUBB4B
6.97955844204104e-15,0.293808395954834,0.11,0.087,2.17148022248781e-10,0,IER3
3.21024621427375e-22,0.293591107326442,0.296,0.265,9.98771802184848e-18,0,TNFRSF1B
9.53271847814434e-08,0.293344758743156,0.25,0.242,0.00296581937292027,0,ITGB5
2.48491348878255e-12,0.293341345777029,0.14,0.12,7.73106284630025e-08,0,RAMP1
1.73833168502596e-18,0.293019473859374,0.139,0.111,5.40829753845276e-14,0,SLC16A3
1.64672685973133e-10,0.292249183783267,0.373,0.378,5.1232966059961e-06,0,WASF2
1.44368543386153e-14,0.291893868311084,0.335,0.32,4.49159412183e-10,0,POU2F2
1.83124933657187e-11,0.291231360061328,0.235,0.218,5.69738293594241e-07,0,TFEC
1.54771052367354e-15,0.29085784000199,0.287,0.267,4.81523698125311e-11,0,CD53
4.22883585753616e-19,0.29047935345332,0.394,0.38,1.31567541199665e-14,0,PLCG2
1.59909576398425e-11,0.290227495613765,0.124,0.104,4.97510674090779e-07,0,TYROBP
3.28152165628811e-34,0.290027293152808,0.566,0.55,1.02094701770436e-29,0,MAP3K5
2.23148884273048e-15,0.28959632172365,0.235,0.211,6.94260808750307e-11,0,CCDC85B
2.08273069499067e-18,0.28939780236659,0.112,0.086,6.47979173825498e-14,0,SLC8A1-AS1
5.51832392872895e-09,0.289357920926811,0.293,0.287,0.000171686094070615,0,CDK6
2.74524101228011e-76,0.288813412449608,0.728,0.689,8.54099383740587e-72,0,MED13L
1.12349324851358e-18,0.288709766932081,0.249,0.221,3.49541219477546e-14,0,ENO2
2.67801728750811e-08,0.288609652987238,0.269,0.263,0.000833184738489523,0,FAM157C
5.54926473503672e-23,0.288557690931004,0.143,0.11,1.72648724436462e-18,0,AL162414.1
6.51703380704115e-17,0.288041061866952,0.183,0.155,2.02757955804664e-12,0,SYN1
2.04693985880522e-19,0.287479821959992,0.15,0.12,6.36843928871481e-15,0,COX7C
1.24728464056758e-22,0.287273139285073,0.157,0.124,3.88055197373387e-18,0,LRPAP1
2.49052331596366e-18,0.286723380854089,0.147,0.119,7.74851614062615e-14,0,PARK7
9.57391422158273e-12,0.286567207870602,0.191,0.172,2.97863619261882e-07,0,DDX60L
1.14640085568019e-07,0.286451163026522,0.285,0.281,0.00356668234219221,0,SYP
5.44644205603154e-07,0.286243525414816,0.134,0.121,0.0169449705247253,0,MNDA
6.01973661918956e-09,0.285688965663915,0.19,0.175,0.000187286045696226,0,CYBA
9.3269480570949e-13,0.285636496945138,0.236,0.217,2.90180007952337e-08,0,APLP1
1.34735485251052e-08,0.285132960162958,0.195,0.181,0.000419189041713074,0,RPS6KA1
5.87983475967193e-64,0.284811894240735,0.535,0.476,1.82933419042913e-59,0,PTPRC
0.000902936764822904,0.284354360314004,0.211,0.211,1,0,ADGRG1
2.16738768471252e-28,0.284322756571465,0.113,0.079,6.74317656467759e-24,0,H2AFZ
2.7732819877696e-10,0.284103825946173,0.156,0.138,8.62823492034877e-06,0,ENG
0.000125393945680524,0.282072340625929,0.179,0.173,1,0,C12orf75
4.24410543055948e-08,0.281253446318724,0.172,0.158,0.00132042608155567,0,TAL1
2.754253666794e-14,0.279909714146907,0.287,0.268,8.56903400812949e-10,0,SELENOW
3.55048891587711e-16,0.278901958269636,0.447,0.443,1.10462811150769e-11,0,RYR1
4.57451317638106e-27,0.278887053839691,0.691,0.689,1.42322253943568e-22,0,FMNL2
1.48565981947598e-28,0.278224009565441,0.532,0.522,4.62218483035367e-24,0,TLN2
3.19575964999019e-14,0.278178452284524,0.196,0.173,9.94264742304947e-10,0,ATP6V1E1
1.35155231944025e-05,0.278009019709977,0.204,0.197,0.420494957624251,0,CMTM7
0.00375819166950655,0.277494717255192,0.215,0.216,1,0,TGFB1
0.000520429615055716,0.277186068351345,0.199,0.199,1,0,LINC02256
7.16588755032595e-14,0.276992514784973,0.292,0.273,2.22945093465741e-09,0,TMEM59L
3.36611209687178e-19,0.276650428719049,0.378,0.359,1.04726479557875e-14,0,ARHGAP25
3.63896037736508e-16,0.276239752209835,0.189,0.162,1.13215335260582e-11,0,LDHB
8.10242710257088e-06,0.276058931774513,0.321,0.325,0.252082712015185,0,KCNQ1
2.45240183276413e-05,0.274711796337342,0.236,0.233,0.762991258209578,0,IL6R
1.41715355202336e-12,0.273947634423534,0.37,0.369,4.40904813105508e-08,0,RAC1
1.21954234472838e-08,0.273759402510889,0.134,0.119,0.000379424014291893,0,DCTN2
1.97981432272915e-28,0.273567668727001,0.139,0.102,6.15959832087495e-24,0,PEG10
8.46878599683374e-18,0.27339976681105,0.308,0.284,2.63480869933491e-13,0,ABCA1
0.00539877561706629,0.273062537033648,0.141,0.138,1,0,MGST2
2.27945289180747e-06,0.273061093405193,0.234,0.227,0.070918338369914,0,IL13RA1
3.08727605174408e-15,0.27280479533496,0.379,0.367,9.60513325218618e-11,0,LMO4
1.11600318854941e-25,0.272513858244631,0.472,0.455,3.47210912021492e-21,0,RAB31
0.00020371223947273,0.272508252125236,0.136,0.127,1,0,LST1
6.26953258725298e-30,0.272276359361725,0.101,0.068,1.95057697854615e-25,0,IFITM3
3.9914976410122e-17,0.27095332096356,0.464,0.464,1.24183474607172e-12,0,PLCL2
1.2001920305369e-17,0.270805382900099,0.415,0.409,3.73403744540641e-13,0,EML4
5.19748518003967e-27,0.270278521603666,0.564,0.562,1.61704158921394e-22,0,SNX29
3.92803310020834e-12,0.270184158409993,0.329,0.32,1.22208965813682e-07,0,EPS8
1.48844982519894e-08,0.270179141762653,0.16,0.145,0.000463086509615893,0,SPI1
2.53257147852989e-07,0.270170131895231,0.3,0.297,0.0078793363840022,0,SOCS6
1.2369555780171e-25,0.27000187840823,0.144,0.109,3.8484161943268e-21,0,TCEAL2
1.65274145291361e-08,0.269999596283093,0.329,0.33,0.000514200920830483,0,PACSIN2
1.60667844987982e-23,0.269961184493962,0.161,0.127,4.99869799326611e-19,0,CHCHD2
6.20175622466624e-06,0.269631682674799,0.203,0.195,0.192949039661816,0,TM6SF1
0.000123735156122796,0.269098300413417,0.277,0.281,1,0,CTTNBP2NL
1.89818314449137e-09,0.269080583610938,0.228,0.214,5.90562739914155e-05,0,EIF1
3.18333089798627e-08,0.268938905392342,0.189,0.176,0.000990397908981488,0,FKBP8
7.48971494368785e-12,0.267791803500695,0.198,0.178,2.33020011328016e-07,0,TUBB
6.44301163156698e-25,0.267595364158579,0.506,0.5,2.00454977881312e-20,0,WSB1
1.55904561051456e-18,0.267357796514292,0.49,0.489,4.85050270343289e-14,0,SMAP2
1.18894284712411e-07,0.26719798024075,0.257,0.25,0.00369903898597253,0,SAMHD1
1.36351716433559e-05,0.26675039420123,0.179,0.171,0.424217460168089,0,AL365273.2
5.52199770107269e-16,0.266656204077353,0.175,0.147,1.71800392475773e-11,0,SCIN
5.75112501141588e-11,0.265298699255305,0.185,0.166,1.78929001355171e-06,0,CD84
2.77458566705628e-33,0.264941142047372,0.557,0.544,8.63229092734549e-29,0,CMIP
6.93659547952026e-05,0.264688768491555,0.217,0.213,1,0,OTULINL
1.4919447167913e-12,0.264349948264359,0.183,0.159,4.64173840288108e-08,0,SLC2A3
4.04579584322839e-16,0.264037265373078,0.193,0.166,1.25872800274522e-11,0,ATP6AP1
2.8412908453934e-05,0.264002251033315,0.392,0.409,0.883982407818795,0,BIN1
0.00713458619898249,0.263932195770796,0.254,0.261,1,0,DEPTOR
2.42750142489683e-12,0.263886154425373,0.115,0.093,7.55244243313902e-08,0,RGS1
6.30055417078659e-05,0.263775299190963,0.254,0.253,1,0,CHST15
0.00118028065928641,0.263534816067596,0.251,0.252,1,0,ZNF124
4.897246593577e-11,0.262973388316031,0.138,0.119,1.52363136019367e-06,0,LILRB4
8.1469219858055e-09,0.262814941223463,0.167,0.151,0.000253467036822381,0,ATP5F1E
1.26332220125204e-27,0.262588890540882,0.568,0.552,3.93044803253533e-23,0,C3
2.90635720593989e-08,0.260876922911687,0.135,0.12,0.00090422585391202,0,LAIR1
4.72829089023158e-06,0.260314366134415,0.236,0.231,0.147106586176885,0,ARRB2
4.72169990310342e-15,0.259834495441984,0.198,0.253,1.46901527385354e-10,0,LINC00486
5.34868597060239e-07,0.259666775519024,0.206,0.197,0.0166408317917381,0,BCAT1
3.84402060158947e-39,0.259172999298459,0.642,0.623,1.19595168956652e-34,0,HDAC9
2.59473522249655e-08,0.258760471587715,0.142,0.126,0.000807274022423128,0,TYMP
2.41253104079827e-06,0.258265806540384,0.32,0.321,0.0750586657413157,0,GLUL
7.28129835077678e-06,0.258249226183715,0.304,0.309,0.226535754289367,0,SUCLG2
9.48359994286329e-07,0.257943378375208,0.226,0.219,0.0295053761422363,0,ASAH1
2.35666109091342e-08,0.257741707017368,0.285,0.28,0.000733204398604982,0,TIMP2
9.98009372255902e-11,0.256620553805762,0.323,0.316,3.10500675896256e-06,0,SARAF
1.2569054505283e-07,0.256609855492019,0.336,0.343,0.00391048423768365,0,AKAP10
3.94863248861503e-06,0.256536256510001,0.309,0.314,0.122849853985791,0,WASHC4
1.38668632686224e-29,0.256386539100969,0.105,0.071,4.3142585001338e-25,0,BEX5
5.17777741747892e-10,0.256277125342361,0.105,0.088,1.61091011012604e-05,0,AC009950.1
1.89304875772391e-17,0.255980506800638,0.177,0.148,5.88965329503063e-13,0,NDUFA4
3.29856541764142e-12,0.255763745969979,0.313,0.298,1.0262496727366e-07,0,ITGAX
4.35880500932587e-15,0.255235897675597,0.504,0.508,1.35611141450146e-10,0,DLEU2
7.19984731064569e-14,0.254512705420365,0.148,0.125,2.24001649528809e-09,0,STUB1
1.16102032173944e-21,0.254265137941432,0.523,0.516,3.61216642499576e-17,0,MYO1F
0.0050878311516716,0.253762773126195,0.149,0.145,1,0,LPAR5
8.85867875367935e-46,0.253635245805791,0.669,0.649,2.75611213384472e-41,0,AKAP13
0.000128293805424234,0.253474812521386,0.164,0.158,1,0,CD4
0.00406351333261277,0.253442334452811,0.214,0.248,1,0,MCF2L2
1.58251841957505e-16,0.253312459960775,0.454,0.45,4.92353130698191e-12,0,SH3BGRL
1.97788020514491e-07,0.253158966788081,0.131,0.117,0.00615358089424685,0,CNPY3
1.52217294136254e-09,0.253004673305505,0.14,0.123,4.73578445516714e-05,0,LAMTOR4
6.39522635989478e-10,0.252442601723642,0.155,0.136,1.98968282509046e-05,0,ITM2C
0.00223210633084411,0.252255932650017,0.186,0.184,1,0,PRKD3
6.10298738518095e-07,0.251687839864832,0.241,0.235,0.018987614352775,0,TSPAN14
1.60468630113106e-10,0.251610932673464,0.145,0.126,4.99250002007895e-06,0,ITGB2
1.03388249169256e-06,0.251053688665499,0.215,0.206,0.0321661520815388,0,GDI1
7.8386059365712e-06,0.250997611005419,0.196,0.188,0.243874707898603,0,GAB3
4.57753883435944e-05,0.250739987105443,0.18,0.173,1,0,HLA-E
1.08232612073938e-13,0.250395866801004,0.182,0.158,3.36733302684437e-09,0,PTMS
2.15830486911007e-14,0.250193262962149,0.129,0.105,6.71491810877526e-10,0,GABARAPL2
3.3706087223142e-24,0.250153951287249,0.258,0.22,1.0486637856864e-19,0,HSPA8
0,2.28029087629624,0.466,0.006,0,11,MKI67
0,2.25665394086399,0.49,0.014,0,11,CENPF
0,2.2075108477758,0.557,0.027,0,11,DIAPH3
0,2.11271693469082,0.517,0.065,0,11,APOLD1
0,2.09168944549065,0.552,0.023,0,11,AC091057.6
0,2.06625003203416,0.494,0.006,0,11,ASPM
0,1.97869110878024,0.471,0.005,0,11,TOP2A
0,1.91170026998319,0.464,0.042,0,11,EZH2
0,1.83114582124646,0.466,0.009,0,11,KNL1
0,1.81337737471696,0.401,0.015,0,11,CENPE
0,1.79835452999359,0.566,0.08,0,11,LINC01572
0,1.75225839251685,0.518,0.057,0,11,Z94721.1
7.52893851996933e-178,1.70200134316686,0.604,0.175,2.34240335233286e-173,11,CENPP
0,1.69304957564197,0.475,0.058,0,11,SMC4
0,1.65389764248661,0.349,0.029,0,11,BRIP1
0,1.63697597912405,0.406,0.012,0,11,POLQ
7.60170101216833e-256,1.56012903708564,0.494,0.087,2.36504121890581e-251,11,CCDC18
5.33980794245214e-186,1.47588137430076,0.51,0.12,1.66132104705571e-181,11,CIT
0,1.47008195025494,0.345,0.006,0,11,MELK
0,1.45683410885886,0.37,0.004,0,11,GTSE1
0,1.41812846090142,0.373,0.032,0,11,BRCA2
1.53676472472778e-269,1.3987009381256,0.368,0.045,4.78118241157308e-265,11,AC073529.1
0,1.39261014820343,0.357,0.03,0,11,SGO2
1.26099952857133e-113,1.37388760046394,0.788,0.399,3.92322173329112e-109,11,SPP1
0,1.37304353371686,0.345,0.01,0,11,NUSAP1
0,1.36591823915327,0.382,0.018,0,11,TACC3
6.63334263243544e-190,1.36575524110616,0.357,0.06,2.06376555980331e-185,11,ATAD2
0,1.35543592600512,0.326,0.004,0,11,BUB1B
5.89264188722829e-158,1.35070181542761,0.576,0.169,1.83331874395447e-153,11,CEP128
2.01974226223185e-118,1.34774153954637,0.592,0.222,6.28382212625575e-114,11,NSD2
0,1.29143184350151,0.266,0.01,0,11,CLSPN
5.19705428659152e-187,1.27436982336045,0.38,0.067,1.61690752964435e-182,11,CEP152
3.06100101553489e-117,1.25324620064068,0.396,0.103,9.52338635953215e-113,11,FAM111A
0,1.25078883802724,0.32,0.006,0,11,KIF4A
0,1.2468614249473,0.299,0.015,0,11,KIF15
1.1238480872273e-106,1.24298865002342,0.387,0.106,3.49651616898158e-102,11,RFC3
0,1.2152899253155,0.301,0.009,0,11,TPX2
8.14483194720232e-291,1.20419553808418,0.331,0.035,2.53402011541359e-286,11,NCAPG2
0,1.1948694505293,0.284,0.005,0,11,KIF14
0,1.19376307698691,0.32,0.016,0,11,PARPBP
1.94065915882554e-107,1.16651233913071,0.359,0.089,6.03777877493801e-103,11,HAMP
0,1.13900436311773,0.245,0.003,0,11,NCAPG
3.95105577849641e-244,1.13423935884545,0.268,0.027,1.2292524738058e-239,11,FANCI
1.51871288219551e-90,1.12840506303822,0.681,0.329,4.72501951908668e-86,11,SCLT1
2.24194826836162e-84,1.11463056941159,0.487,0.175,6.97514945252668e-80,11,GFAP
7.69913368266224e-125,1.10991536231629,0.342,0.075,2.39535447134988e-120,11,BARD1
1.27193647297307e-153,1.10228790168783,0.315,0.055,3.95724875471382e-149,11,BRCA1
6.59370266469244e-174,1.09146041216198,0.315,0.05,2.05143277303911e-169,11,ATAD5
0,1.06943875163006,0.263,0.014,0,11,STIL
8.19486925796894e-82,1.05443682102546,0.454,0.158,2.5495877235393e-77,11,IFI44L
0,1.03972875291079,0.243,0.004,0,11,NDC80
0,1.0341159544955,0.252,0.012,0,11,CENPK
0,1.02972578984487,0.266,0.008,0,11,KIF11
3.50238273227937e-169,1.0296018114623,0.34,0.058,1.08966131566676e-164,11,ANLN
0,1.02223457100324,0.228,0.008,0,11,SPC25
0,1.02215526809647,0.243,0.005,0,11,CDC25C
0,1.01847399901653,0.257,0.015,0,11,CENPI
2.24263000541571e-61,1.01821442509852,0.525,0.249,6.97727047284935e-57,11,PRIM2
0,0.997912748632418,0.256,0.004,0,11,BUB1
0,0.993378529328964,0.247,0.017,0,11,C21orf58
2.43255372474658e-102,0.989602660578928,0.359,0.091,7.56816114843156e-98,11,FAM20A
2.66326501242047e-259,0.98952510208575,0.289,0.029,8.28595010664257e-255,11,LMNB1
2.5220578279415e-64,0.973371498505626,0.287,0.088,7.84662631429161e-60,11,MMS22L
8.00882377988401e-80,0.972399820918108,0.648,0.28,2.49170525439751e-75,11,SLC11A1
0,0.97031368621151,0.179,0.003,0,11,DTL
5.4762054926393e-40,0.943453352693511,0.599,0.373,1.70375705286994e-35,11,PARP14
5.2424937079911e-218,0.943442335176354,0.236,0.023,1.63104464243019e-213,11,AC016708.1
0,0.939473461434934,0.235,0.011,0,11,NUF2
0,0.929588798549021,0.247,0.007,0,11,ARHGAP11A
1.22362070654725e-203,0.928676113419346,0.259,0.029,3.80692874220981e-199,11,GAS2L3
0,0.921262675351442,0.228,0.003,0,11,KIF18B
5.25090551699626e-102,0.91008829408627,0.333,0.081,1.63366172444788e-97,11,KIF20B
0,0.904249406533941,0.229,0.004,0,11,NCAPH
5.55488959104285e-62,0.900954632322719,0.527,0.234,1.72823724956525e-57,11,TMEM163
5.62868394311307e-103,0.891446737979175,0.292,0.066,1.75119614838134e-98,11,GPSM2
0,0.880380992469226,0.194,0.002,0,11,AURKB
6.48569812198517e-256,0.867782357696921,0.214,0.016,2.01783039971203e-251,11,CCNF
0,0.866001939099631,0.214,0.007,0,11,DEPDC1B
4.01745561415524e-149,0.862863581150565,0.278,0.044,1.24991079067598e-144,11,HERC5
4.48683438533124e-151,0.861658588112291,0.25,0.036,1.39594391396425e-146,11,CKAP2
4.60547965547426e-59,0.858234173656664,0.384,0.143,1.43285683041115e-54,11,CD163L1
6.59061261819933e-54,0.854958262125123,0.524,0.261,2.05047139777418e-49,11,CEP192
9.82406084094631e-179,0.846954533500311,0.254,0.032,3.05646180883522e-174,11,GEN1
6.60416729430472e-57,0.845169228367571,0.489,0.216,2.05468852860409e-52,11,EPSTI1
3.0858968128185e-18,0.842995295822733,0.173,0.077,9.60084216404091e-14,11,SLC16A10
0,0.841972535161749,0.203,0.005,0,11,IQGAP3
1.48773844158205e-49,0.84010252619429,0.573,0.314,4.62865183945008e-45,11,LCORL
0,0.839572582083002,0.21,0.004,0,11,HMMR
1.16113151380285e-162,0.830502446349747,0.231,0.029,3.61251236574342e-158,11,CIP2A
5.46064433295368e-53,0.825905289992081,0.303,0.104,1.69891566486855e-48,11,DDIT4
7.48152910747165e-77,0.820391110540692,0.394,0.125,2.32765333591658e-72,11,MS4A6A
1.11600566718716e-52,0.820341490574936,0.396,0.158,3.47211683175268e-48,11,FAM129A
3.31510942738943e-55,0.817466604995957,0.408,0.166,1.0313968450494e-50,11,PBX3
0,0.815468741705321,0.175,0.002,0,11,CDCA3
