gene	logFC_baseline	FDR_baseline	logFC_neuronal_filtered	FDR_neuronal_filtered	direction_same
FAM19A1	-0.571753775779002	7.66731932133722e-07	-0.648820016773908	3.79675123608944e-07	TRUE
FAM19A2	-0.59613484610099	1.54782049530606e-07	-0.635867414579401	4.14324396624553e-07	TRUE
FAM204A	-0.0297869095694368	0.864519068651679			
FAM208A	-0.041563938747906	0.672951496204165	-0.0560725793473125	0.597988864755537	TRUE
FAM208B	0.116947217669996	0.123299882307522	0.107922827712115	0.197256362937701	TRUE
FAM214A	0.0919608353263163	0.422870032369549	0.100839842798793	0.398609229273229	TRUE
FAM222B	0.0470831166307062	0.643785158230389	0.00473333277535715	0.966119707343972	TRUE
FAM228B	-0.233080180932584	0.0582908972705177	-0.242052333545911	0.0701662427462746	TRUE
FAM49A	0.0372429989961061	0.673299398598159	0.0602590265542565	0.473042818676244	TRUE
FAM49B	0.190642690393836	7.12078883222412e-05	0.179564190499636	0.000249553972859776	TRUE
FAM69A	-0.162966900983274	0.198939894597721	-0.180047476369286	0.205204374839471	TRUE
FAM85B	-0.0597961989565528	0.708826242421775	-0.0906025006158023	0.617763412652122	TRUE
FAR1	0.0287554962070658	0.817550476593366	0.00765805201450356	0.95774129479223	TRUE
FAR2	0.028626009471107	0.766070427637453	0.0177735886442121	0.857667252463332	TRUE
FARP1	-0.101174630265989	0.392769000610653	-0.105448118798639	0.401756728716948	TRUE
FARP2	-0.062382039467543	0.629980221654229	-0.0719524252413041	0.599563821599652	TRUE
FARS2	0.128278007780102	0.0280207101767113	0.126716461245008	0.0315902571857126	TRUE
FASTKD1	-0.0104129784628966	0.944820640725723	0.01169298967703	0.943046129051431	FALSE
FBH1	0.0562080263390193	0.629980221654229	0.041644805373217	0.741751618757256	TRUE
FBXL17	0.0427512594367847	0.561409307582936	0.0373318762715218	0.62891778047374	TRUE
FBXL20	0.0554975383668678	0.483759400314853	0.0559609255589486	0.479888578302725	TRUE
FBXL3	0.290111840302362	0.00782448565882974			
FBXL4	0.132582998219564	0.176698204922522	0.152293071538031	0.118045923922157	TRUE
FBXL5	0.123753182106061	0.186784550675618	0.124517031663296	0.21401502923362	TRUE
FBXO11	0.190602933337638	0.000619851160559154	0.18220372585854	0.00169347705830651	TRUE
FBXO28	0.12015397696332	0.193746999047747	0.133737475919846	0.165066998171729	TRUE
FBXO33	-0.132634926611504	0.273798319059844	-0.147086559483202	0.229528503207576	TRUE
FBXO34	-0.0413419738485189	0.668220117829204	-0.0394959721302846	0.689229361301506	TRUE
FBXO38	0.099681064962213	0.425630107490396	0.087981522108021	0.513838303054186	TRUE
FBXO42	-0.0536535737338249	0.557719627492252	-0.051471560675915	0.581595723142242	TRUE
FBXO7	0.0626599181792586	0.637756782246463			
FBXO9	0.020699207199392	0.89148678692468	-0.0299049766774405	0.874652888803291	FALSE
FBXW11	0.0857448562178782	0.255456310213101	0.0764280161408343	0.342239053927602	TRUE
FBXW4	0.157016894727633	0.0784549912080489	0.158091861256184	0.0884262327529841	TRUE
FBXW7	-0.0890611813196995	0.180615024808021	-0.0859370151718348	0.224514282955323	TRUE
FBXW8	0.0633257656330769	0.632343424086707	0.0555731387838702	0.705201504869502	TRUE
FCGBP	0.135202657294264	0.195084841945003	0.120493385474813	0.275434448006623	TRUE
FCGR1A	0.200044980852503	0.0769609563608993	0.168275907067527	0.203508744034299	TRUE
FCGR1B	0.204612014880517	0.0619211494933448			
FCGRT	0.0592587965194337	0.608191844315693	0.0542254569300115	0.659392227657465	TRUE
FCHO1	-0.147596948704703	0.234434233129509			
FCHO2	0.118154355843832	0.149314976040932	0.112941739634168	0.182968692492258	TRUE
FCHSD2	0.110165185471442	0.00222156454420228	0.099843552453212	0.00628517258887459	TRUE
FDFT1	-0.0380982901978589	0.797401209081259			
FER	0.117226699981811	0.0164608988634784	0.10426625727107	0.0459508552615478	TRUE
FEZ2	0.0900516397996818	0.195084841945003	0.0806023046089144	0.272041971920326	TRUE
FGD2	0.0977646184368004	0.13085964179193	0.100979124273213	0.121666670869269	TRUE
FGD3	0.13461633291518	0.203842780736406	0.103400181676146	0.368619976064456	TRUE
FGD4	0.211581246053351	2.98759335231534e-05	0.215514737243836	4.11898756329929e-05	TRUE
FGF12	-0.514588342042766	3.81697073962707e-07	-0.556115255966113	7.31605730008124e-07	TRUE
FGF14	-0.723628003479826	5.40777586250151e-09	-0.746011482891355	2.74965460815329e-08	TRUE
FGFR1OP2	-0.0083624222482689	0.941626864243176	0.012178919816803	0.922765275512269	FALSE
FGGY	-0.0334083678968604	0.793241346672015	-0.0383975053833303	0.778983511086865	TRUE
FGL1	0.0836892603835628	0.569293527059263	0.0524544082524392	0.758498023121674	TRUE
FHIT	0.0676707293510363	0.285561707979187	0.0436042260845132	0.521299263385256	TRUE
FIG4	0.152600108733678	0.17852928917501	0.152884324248044	0.230341376974683	TRUE
FKBP15	0.0528242899919538	0.575829533449373	0.0497650590969915	0.612569915065215	TRUE
FKBP5	0.107704010224239	0.170832046198607	0.0990093162678581	0.272877047033816	TRUE
FLI1	0.0891099340925404	0.10317577369391	0.0853128044102173	0.143225407843693	TRUE
FLOT1	-0.147364434887173	0.076521133696599	-0.138399345868231	0.116193949612365	TRUE
FLOT2	0.107915623214141	0.347790858700961	0.108440819915726	0.401493896641043	TRUE
FLRT2	-0.336575475878216	0.00153570209721315			
FMN1	0.00534053402612215	0.949504544832447	-0.00723463990105682	0.937659358491818	FALSE
FMN2	-0.659019315886212	9.63139233264866e-06	-0.812169669215055	3.38147717092677e-07	TRUE
FMNL1	-0.106205722910609	0.157664732624981	-0.124670694427874	0.0972612828049835	TRUE
FMNL2	0.114624691725269	0.00610259340537407	0.103445437105001	0.0230717760311384	TRUE
FMNL3	0.0897885582000578	0.160924564477998	0.0879102872953187	0.18571278997226	TRUE
FNBP1	-0.0139478253850033	0.89148678692468	0.0166330512331218	0.874432415854687	FALSE
FNBP1L	0.120165693417999	0.102205088811073	0.112961940665208	0.153759770333253	TRUE
FNBP4	0.0111618290037086	0.901102091375813	-0.0202780716696411	0.821718112752047	FALSE
FNDC3A	0.149359075897667	0.0164634688353612	0.140364028483068	0.0335714357190138	TRUE
FNDC3B	0.195530171199391	0.00220194356394949	0.175452150149169	0.00917524049033795	TRUE
FNIP2	0.109388480797023	0.129105993240104	0.113342471284832	0.131016484278384	TRUE
FOCAD	-0.113321255092293	0.333826697262858	-0.09153466975328	0.482682511311329	TRUE
FOXJ3	0.0839623687908567	0.279258170102847	0.0713588321306536	0.389367891039241	TRUE
FOXK1	-0.0178011930593241	0.883491095412019	-0.0276249299635165	0.814558197802703	TRUE
FOXK2	0.0602499190993386	0.527376385026854	0.0676543499015167	0.490242193527082	TRUE
FOXN2	0.00131007229197229	0.992735244140755	-0.0530715832089059	0.67719038068838	FALSE
FOXN3	0.161439863334169	0.0003052725680449	0.163896719597904	0.000319624697502519	TRUE
FOXO1	0.0462246772892374	0.659939520985803	0.0637240354130159	0.538571955967807	TRUE
FOXO3	0.103735420329263	0.153219721709131	0.0887311153675758	0.257557576676631	TRUE
FOXP1	-0.158338409422018	0.103148557684111	-0.15485093367036	0.124123285601499	TRUE
FOXP2	0.168468218004855	0.0097944053046743	0.190725616481606	0.00243150209136079	TRUE
FP236383.1	-0.53659646841691	3.27494391203545e-10	-0.543853316448624	1.43816603364427e-09	TRUE
FP671120.1	-0.582689200161992	7.37896821141087e-13	-0.600580043053792	6.80498088132935e-12	TRUE
FP700111.1	-0.112655797452085	0.391561703986492			
FRA10AC1	0.189340711694079	0.0929140178011592	0.157698513997432	0.185846812757003	TRUE
FRMD4A	0.0473246685732323	0.160139280220658	0.0359659809941514	0.30507545163083	TRUE
FRMD4B	0.129962197311119	0.0483041520075325	0.124627053350307	0.0701662427462746	TRUE
FRMD5	-0.734160230980767	1.91718082715886e-09	-0.785557796955068	1.60478486099337e-09	TRUE
FRMPD4	-0.488294592407527	1.93859213070179e-05	-0.56406038142412	2.89143494961631e-06	TRUE
FRS2	-0.0261089206785626	0.824631453171581	-0.0184290730544385	0.885746899850477	TRUE
FRYL	0.0455489764953194	0.530861178485425	0.0420095881653722	0.583239896771204	TRUE
FSCN1	-0.155779354030849	0.206736723314292	-0.187377239372859	0.170430356021267	TRUE
FSTL5	-0.457196648801227	0.001012778464139			
FTCDNL1	0.248628219540498	0.0206678093962765	0.238687577797534	0.0523246137451926	TRUE
FTH1	-0.0339206657964191	0.736607044242924	-0.043863183577497	0.671027396774968	TRUE
FTL	0.0982720618538809	0.342559412535253	0.0799270244717896	0.478667221052827	TRUE
FTO	-0.0142522645188858	0.854877641177478	-0.00326423943489595	0.966119707343972	TRUE
FTX	0.0290221524848305	0.567757343467293	0.0199487108675116	0.721069776807199	TRUE
FUBP1	0.0878118120392867	0.289866747576585	0.0943766932880976	0.271755300534434	TRUE
FUBP3	-0.0441111812947711	0.702752416810885	-0.0761807155366194	0.506211403534713	TRUE
FUS	-0.00152627625003843	0.98573501156353	-0.0100411210224387	0.906484570426136	TRUE
FUT10	0.221762428746941	0.0395068661760672	0.218975056203052	0.0710474064256599	TRUE
FUT8	-0.0560458553605193	0.527376385026854	-0.0629911272834498	0.50411257955091	TRUE
FUT9	-0.519067957889308	7.14825994064841e-05			
FXR1	-0.0119988705530444	0.906538596039733	-0.00194802071926993	0.984903520331151	TRUE
FYB1	0.0674353241724626	0.160209303636551	0.0475517511416582	0.369479222245496	TRUE
G3BP1	-0.014695490592033	0.913987580683587	0.00222631471354785	0.986544855892166	FALSE
G3BP2	-0.0766762028295395	0.541119369599932	-0.0854826188066184	0.524145045650934	TRUE
GAA	-0.0839952955227559	0.498410885775282	-0.0899791944185388	0.487919314544013	TRUE
GAB1	0.0400785405539544	0.694624473749673	0.0482862506180492	0.656633124375782	TRUE
GAB2	0.204630711828278	0.00011926468922407	0.177614049940199	0.000939664892038875	TRUE
GAB3	0.148156281745213	0.0990315000312355	0.116922793287218	0.209971583240583	TRUE
GABBR2	-0.401435805316462	0.000455766208590229	-0.466080860621833	0.000217701735191794	TRUE
GABPB1	0.160705946424854	0.139718643342899	0.158734853866347	0.169482565076626	TRUE
GABPB1-AS1	-0.096437715148183	0.505619946253017	-0.0763053324547708	0.64293349099373	TRUE
GABRA1	-0.209654690757266	0.135352159329885	-0.289948413805006	0.0721801177892745	TRUE
GABRB1	-0.801607557080756	9.41444368371886e-07			
GABRB2	-0.387030690378415	0.000509479812828991	-0.410706031866194	0.00210756171589211	TRUE
GABRB3	-0.515189367713178	6.55001495796037e-05	-0.542902769006048	0.000207102407869436	TRUE
GAK	-0.2746440805975	0.000124006918724378	-0.277336015025847	0.000221301366541942	TRUE
GAL3ST4	0.154928904985257	0.198939894597721	0.180364940390322	0.170430356021267	TRUE
GALK2	-0.027825120050337	0.796457990523454	-0.0661366949500304	0.524145045650934	TRUE
GALNT1	0.0995592015735309	0.231934287477719	0.0804630954595183	0.358449968468931	TRUE
GALNT10	0.111137260799731	0.131199167964316	0.120008208954119	0.0981292135070169	TRUE
GALNT11	0.0969600334597084	0.283547686367175	0.101772383260118	0.272941056435259	TRUE
GALNT17	-0.426432996632819	0.00124622789061959	-0.497458733660816	0.000756386995025089	TRUE
GALNT2	0.0787625957746562	0.218890173981287	0.0841941438746249	0.191021828252087	TRUE
GALNT7	0.0525536616283329	0.608159714661329	0.0623946371778911	0.550240288243841	TRUE
GALNTL6	-0.542983029477122	1.37312679297628e-06	-0.617943279373535	1.55900940382893e-06	TRUE
GANC	-0.064719081685849	0.586177108821372	-0.0906118310066236	0.462664060761374	TRUE
GAP43	-0.390490631329296	0.000802667571846586			
GAPDH	-0.426953111478092	5.82472103323456e-07	-0.441460835223934	4.23231254619784e-06	TRUE
GAPVD1	0.0848316186189511	0.255456310213101	0.0797874312517259	0.300244722981726	TRUE
GAREM1	0.125823567162957	0.0690647969248833	0.124068976245181	0.102840146786951	TRUE
GARNL3	0.0413599514653324	0.649757002984559	0.041661364852766	0.659392227657465	TRUE
GAS6	0.039484433847457	0.733303239027627	0.0411398904489487	0.739260095628642	TRUE
GAS6-AS1	-0.109815446324304	0.513370789375259			
GAS7	-0.0378064088152167	0.778717190550377	-0.0719703837826538	0.606431649862126	TRUE
GATAD2A	-0.0106712154228614	0.931514599064848	-0.00979950553138575	0.942430773119187	TRUE
GATAD2B	0.0369926708927291	0.666188634637304	0.011209405800725	0.910720056656354	TRUE
GATM	0.162318758556619	0.223452590685262			
GBE1	0.0632039063346844	0.51732067821112	0.0595124900908881	0.554814852213357	TRUE
GBF1	0.0397195248911819	0.658718028110737	0.0490520851282255	0.595101493856277	TRUE
GCC2	-0.264837534510616	0.000527300785529834	-0.286283375048768	0.000357291816686357	TRUE
GCNT2	0.0602977910067964	0.526302523839798	0.0525251640040855	0.61985573091996	TRUE
GDAP1	-0.126453987419352	0.264428487563605	-0.137878973720562	0.264681704633151	TRUE
GDAP2	0.263006227202455	0.0130655418245777	0.231064801654173	0.0442638435908255	TRUE
GDI1	-0.423265605581574	1.45227611307479e-05			
GDI2	-0.0483238870638078	0.606159217311329	-0.0818186292170074	0.348471652677693	TRUE
GFPT1	0.118124114271056	0.330440390745517			
GGA1	-0.00228082448338372	0.988788637201684			
GGA2	0.00942407774997873	0.918962146061853	0.024421584893413	0.789700540494699	TRUE
GGA3	0.0343592415822569	0.799272179964394	0.0420450698803758	0.730743256628751	TRUE
GGNBP2	-0.0954406923864708	0.300966021265593	-0.0940653227174036	0.336263922752086	TRUE
GGT7	-0.103278296614215	0.373683379150188	-0.141089768905173	0.230341376974683	TRUE
GIGYF1	-0.0248836258897711	0.845580403139094	-0.0372111508784066	0.769356101100664	TRUE
GIGYF2	0.16337690500446	0.017495479439743	0.155166290913158	0.031655271754805	TRUE
GIMAP4	-0.0641171465378818	0.667670213295267	-0.0761081079499333	0.629168095798254	TRUE
GIMAP8	0.0909264475994085	0.405537472622461	0.0695085072054827	0.544026972047036	TRUE
GIT2	-0.0125107212293875	0.896185028832718	-0.0152509851030381	0.874432415854687	TRUE
GKAP1	-0.0682955321323245	0.650615715137401	-0.0573404437725674	0.739462627950872	TRUE
GLB1	0.112633175239035	0.236717199589916	0.115897837971624	0.248959421770792	TRUE
GLCCI1	0.0255597793739159	0.768021800713572	-0.0170606381785124	0.83325680631278	FALSE
GLCE	0.0513059065820137	0.616445624959941	0.0424348944117326	0.698870877831542	TRUE
GLDN	0.103867916313175	0.424864972012328	0.0920148316714958	0.524145045650934	TRUE
GLG1	0.0223003287549818	0.800841097438308	0.0235082715551693	0.792947907750888	TRUE
GLIPR1	0.233277331170501	0.0235340363750746	0.25954709626274	0.0150280367546875	TRUE
GLIS3	-0.0727189887880008	0.527376385026854	-0.0843839454012367	0.479636780714502	TRUE
GLS	0.0897254866666895	0.158982461858546	0.0741530994590537	0.29508286551173	TRUE
GLUD1	-0.0162661188442063	0.897950743666777	0.013453310049381	0.923408430287965	FALSE
GLUL	-0.0500083282389485	0.619094613620189	-0.080572292501146	0.424932783718847	TRUE
GLYR1	0.0420561599260461	0.723877889946289	0.0394791071067663	0.756711943093931	TRUE
GMDS	0.171129613315955	0.0662138297067325	0.160221783758788	0.100150209054287	TRUE
GMDS-DT	-0.0836799589899711	0.254201606191382	-0.104253236732555	0.170605523285626	TRUE
GMPS	0.179187672962137	0.161369018837103			
GNA12	0.108666273395209	0.253512863492786	0.109020904943981	0.278403092445944	TRUE
GNA13	0.180044983165547	0.0247172735506879	0.191675501406366	0.0182154835202974	TRUE
GNAI2	-0.0350135852408651	0.704362410148311	-0.0476168803388817	0.602200174019349	TRUE
GNAI3	0.119433650711402	0.27330093937749	0.119205909282592	0.308661526570836	TRUE
GNAO1	-0.332350809899576	0.00495835180158184			
GNAQ	0.154506702933594	0.00124583753935859	0.143817786597133	0.00415532436839589	TRUE
GNAS	-0.149337329302863	0.00863042522981844	-0.158926371624801	0.00857009764201112	TRUE
GNB1	0.0629109768111468	0.312092404993574	0.0533584833188993	0.419606572453023	TRUE
GNB4	0.254031247198613	5.94341833751262e-05	0.244478268894905	0.000248370911345809	TRUE
GNG2	0.155986708946588	0.189632477045581	0.142585146442328	0.28970705606528	TRUE
GNG7	-0.0416011263637205	0.553437677892467	-0.0518158217455543	0.461013678990146	TRUE
GNPAT	0.00143294351749898	0.993584483249036			
GNPTAB	-0.0154175313272697	0.894235883223268	-0.037227932329764	0.736015635769321	TRUE
GOLGA1	0.0802528075286806	0.614171720107569			
GOLGA3	-0.0961006425351568	0.540303667832315	-0.102332903031227	0.534304318399616	TRUE
GOLGA4	-0.2209758787876	0.00124622789061959	-0.254236524117182	0.000426497886406694	TRUE
GOLGA8A	-0.231225061157658	0.0182555321553929	-0.240192704362539	0.0213441245948336	TRUE
GOLGB1	-0.398571523465811	7.54076525354826e-06	-0.421270317210635	6.94934672692458e-06	TRUE
GOLIM4	0.126644594088483	0.335330102788911			
GOLPH3	0.280842951585715	0.00101134884044918	0.29484283543412	0.000949573157389453	TRUE
GON4L	-0.234652632392713	0.00935893451070085	-0.234084057781283	0.0144658204905703	TRUE
GOSR1	0.0144103373777173	0.912255555133364	-0.0172550828564631	0.905363596065965	FALSE
GPATCH2	0.0466863755724256	0.671689270545784	0.0520093537939407	0.659002777406241	TRUE
GPATCH2L	0.0575785869305661	0.446077829934375	0.0359492109819995	0.668553461022943	TRUE
GPATCH8	0.0379628329424181	0.588886688850126	0.0308892022880268	0.674529002786382	TRUE
GPBP1	-0.0062808184379788	0.933915069076238	-0.0235196307220166	0.754461495211764	TRUE
GPBP1L1	0.092106440050545	0.286069039990471	0.0866315124401577	0.348933194435918	TRUE
GPC5	-0.703305898684611	4.32420595795423e-07	-0.745397930059007	1.03760297862438e-06	TRUE
GPCPD1	0.14895425191816	0.0394406877333784	0.141199707326018	0.0615656065097507	TRUE
GPD1L	0.0320401306172519	0.855439204583376			
GPD2	0.137822971074389	0.1224982286236	0.149202354450278	0.0842349637416091	TRUE
GPHN	-0.275075690915907	0.000802667571846586	-0.269524517033561	0.00158290125893905	TRUE
GPM6A	-0.621350550551753	1.60474143242831e-11	-0.62690804532727	2.09824782565493e-10	TRUE
GPM6B	-0.504280994237182	8.11591642901658e-06	-0.57658951033966	4.87249651717879e-06	TRUE
GPR107	0.103324277442912	0.313513004653715	0.0992025529034596	0.386326081830412	TRUE
GPR137B	0.170660787905971	0.122042373090997	0.148762216644343	0.224226534148533	TRUE
GPR137C	-0.0186989097660222	0.910650459423694	-0.0471815251347789	0.814114901867998	TRUE
GPR155	0.180973373806452	0.123020145219358	0.179003089257394	0.182968692492258	TRUE
GPR34	0.358718573601109	0.000744959197180279	0.392164779965087	0.000525625724501039	TRUE
GPRIN3	0.195390891639223	0.00659205499610854	0.206160934211808	0.00486234564504095	TRUE
GRAMD1A	0.0693176317052697	0.465387770437015	0.0403150550919516	0.696989311380771	TRUE
GRAMD1B	0.0362401588300953	0.689687334919307	0.0158470194187705	0.878316033209077	TRUE
GRB2	0.172771702423334	0.00242865065406904	0.144567182901067	0.017291973162756	TRUE
GRIA2	-0.530159868353819	1.22270674805552e-07	-0.575235323779431	1.03349075778445e-07	TRUE
GRIA3	-0.461257175874644	0.000110347364950354	-0.51230233956919	0.000188349597108153	TRUE
GRIA4	-0.445292560695075	8.58430254635616e-05	-0.475174302171944	0.000276155584355226	TRUE
GRID2	0.02294015324212	0.855439204583376	0.038358919297504	0.759186047456952	TRUE
GRIK1	-0.379394006190655	0.00109158665326459			
GRIK2	-0.565337369001489	3.69810111397752e-08	-0.600398959506993	5.97132788790902e-08	TRUE
GRIN1	-0.390569186726894	0.00052326068694416	-0.413484875785298	0.000911437723879447	TRUE
